>> SF psi1 phi2 dih ljr charmm 
>> 70.37656676917607 -0.6283185119999999 1.675516032 6.909140786156667 0.6302296669756097 69.74633710220048
>> 65.17227170599742 -0.6283185119999999 1.4660765279999999 6.3299473953533285 2.1465443289911192 63.025727377006305
>> 70.90485569638861 -0.6283185119999999 1.256637024 7.59490701491647 2.470074650949313 68.43478104543931
>> 80.5839025532509 -0.6283185119999999 1.04719752 9.357604191416875 2.846567630675356 77.73733492257556
>> 93.72022827014283 -0.6283185119999999 0.837758016 11.106584824716068 2.969930708317867 90.75029756182492
>> 104.4991015766619 -0.6283185119999999 0.6283185119999999 9.322883287688143 2.8256449150345015 101.67345666162738
>> 109.0556934543581 -0.6283185119999999 0.4188790079999998 10.103130650029604 2.174927653810238 106.88076580054788
>> 99.34758171813814 -0.6283185119999999 0.2094395040000001 8.705732545066029 -0.02143912055489635 99.36902083869302
>> 91.86302059795975 -0.6283185119999999 0.0 8.786603075662665 2.1020187680948204 89.76100182986492
>> 80.84422851156734 -0.6283185119999999 -0.2094395040000001 10.41188547280274 3.7857113405906606 77.05851717097663
>> 73.27903873339447 -0.6283185119999999 -0.4188790079999998 9.592520792029804 3.287854561372184 69.99118417202229
>> 66.36688676830062 -0.6283185119999999 -0.6283185119999999 9.197572689154256 2.2503827544682813 64.11650401383233
>> 61.526096946295375 -0.6283185119999999 -0.837758016 9.062993635636273 1.1707218588259805 60.355375087469405
>> 58.938149947148005 -0.6283185119999999 -1.0471975199999997 8.980415829461052 0.3386291778797867 58.59952076926821
>> 58.05895603703091 -0.6283185119999999 -1.2566370240000002 8.842955053887847 0.028721217449890635 58.03023481958102
>> 58.23836394794369 -0.6283185119999999 -1.4660765279999999 8.629505367074504 0.23237586236103852 58.00598808558265
>> 59.05342101195954 -0.6283185119999999 -1.6755160319999995 8.355143751424668 0.6802963297431797 58.37312468221635
>> 60.20205268353597 -0.6283185119999999 -1.884955536 8.031625948364884 1.1582287938707325 59.043823889665255
>> 61.33104811176587 -0.6283185119999999 -2.0943950399999998 7.660376784683334 1.5296700549636566 59.80137805680221
>> 62.071519914892086 -0.6283185119999999 -2.3038345440000003 7.282849442552283 1.723158555665824 60.34836135922626
>> 62.45819843153073 -0.6283185119999999 -2.513274048 7.017910658422308 1.9430850986716635 60.515113332859066
>> 63.53446214461923 -0.6283185119999999 -2.7227135519999996 6.963928148393812 2.5994759232590554 60.93498622136016
>> 66.51362516715555 -0.6283185119999999 -2.9321530559999993 6.964041761560654 3.649020892003999 62.86460427515155
>> 149770.06513810472 -0.837758016 3.14159256 15.719048676768143 -0.06376607311952263 149770.12890417795
>> 654.8513890796895 -0.837758016 2.9321530559999998 13.362798615167428 33.01009419878484 621.8412948809046
>> 515.4967134744239 -0.837758016 2.722713552 13.087236893136247 13.551132265791145 501.94558120863275
>> 464.41462791528755 -0.837758016 2.513274048 12.92083765792601 7.8380402949824255 456.5765876203051
>> 403.4859913123881 -0.837758016 2.303834544 16.907106886514256 22.211612690256462 381.27437862213156
>> 384.7209408363467 -0.837758016 2.09439504 18.044728367955045 13.42489663144311 371.2960442049035
>> 370.074670972973 -0.837758016 1.8849555359999999 19.52416485984281 9.173497202114623 360.9011737708584
>> 354.38061248140247 -0.837758016 1.675516032 21.285184751315768 14.30080573920596 340.07980674219664
>> 331.7622513912765 -0.837758016 1.4660765279999999 23.493864719198772 1.4567106993576429 330.30554069191874
>> 298.221494779777 -0.837758016 1.256637024 25.22757842104574 11.04123057175099 287.1802642080259
>> 220.77431479035224 -0.837758016 1.04719752 25.640393983954127 3.663516553733383 217.11079823661885
>> 116.48640094547069 -0.837758016 0.837758016 15.336784764552773 4.158740807828863 112.32766013764181
>> 98.88370658634467 -0.837758016 0.6283185119999999 11.92278279389259 1.8720246131988443 97.01168197314584
>> 84.90544009458905 -0.837758016 0.4188790079999998 9.01580605744961 3.7577318166063836 81.14770827798269
>> 81.49063025869248 -0.837758016 0.2094395040000001 8.757782903554634 3.2131358233749023 78.27749443531755
>> 75.82933352408469 -0.837758016 0.0 8.078390283885964 2.53616019047251 73.29317333361217
>> 69.3501753135289 -0.837758016 -0.2094395040000001 7.073861555656784 1.8713748493601192 67.47880046416878
>> 63.490218940243686 -0.837758016 -0.4188790079999998 6.3689204949266545 1.248129024097854 62.24208991614581
>> 58.89950838794707 -0.837758016 -0.6283185119999999 5.9345866541322225 0.7732934541645984 58.12621493378247
>> 56.280483705563256 -0.837758016 -0.837758016 5.633734139443421 0.5283932508105212 55.75209045475275
>> 56.32763120053152 -0.837758016 -1.0471975199999997 5.470765463556696 0.4974087464930266 55.83022245403849
>> 58.7622913535655 -0.837758016 -1.2566370240000002 5.300691523587541 0.8179792346208308 57.94431211894466
>> 62.27229695994074 -0.837758016 -1.4660765279999999 4.963508371240235 1.5915501043451332 60.68074685559561
>> 65.30823841564772 -0.837758016 -1.6755160319999995 4.5111623894142605 2.9045929170100258 62.403645498637715
>> 67.48695674049169 -0.837758016 -1.884955536 4.272913189369073 4.205501661357557 63.28145507913412
>> 69.40444641228352 -0.837758016 -2.0943950399999998 4.219661564474652 5.179933737123483 64.22451267516004
>> 70.76722971341442 -0.837758016 -2.3038345440000003 4.326081277627568 5.76598658151112 65.00124313190334
>> 70.11665530968386 -0.837758016 -2.513274048 4.521883059462482 5.9089410321412545 64.20771427754262
>> 67.4761843535771 -0.837758016 -2.7227135519999996 4.583549221959039 5.417579202677573 62.05860515089952
>> 63.909520099946754 -0.837758016 -2.9321530559999993 4.615695487349522 4.402017499779495 59.50750260016727
>> 206903.6504769076 -1.0471975199999997 3.14159256 24.01323109361246 -0.0637660731195226 206903.71424298076
>> 6454.882160239648 -1.0471975199999997 2.9321530559999998 19.270031369782785 -0.31515906276273653 6455.197319302409
>> 220.69099762130887 -1.0471975199999997 2.722713552 15.621786116597903 0.727049693665646 219.96394792764323
>> 201.95243941264582 -1.0471975199999997 2.513274048 16.026683737686724 0.527011384467808 201.42542802817798
>> 156.2846171201839 -1.0471975199999997 2.303834544 20.30399476461957 -0.8446450645944391 157.12926218477833
>> 115.82464208322932 -1.0471975199999997 2.09439504 17.666662065231666 -1.9630262182465357 117.7876683014759
>> 88.54175390492686 -1.0471975199999997 1.8849555359999999 14.176152708464334 0.25127933844100503 88.29047456648586
>> 80.50088208941305 -1.0471975199999997 1.675516032 13.233368374790663 0.021077128344953996 80.47980496106811
>> 69.80741735302291 -1.0471975199999997 1.4660765279999999 7.193088825372909 2.0357984491707386 67.77161890385219
>> 77.90465904044326 -1.0471975199999997 1.256637024 7.756136395879359 1.892459835767911 76.0121992046754
>> 80.20472372265546 -1.0471975199999997 1.04719752 10.07980867171469 1.6448807789300455 78.55984294372544
>> 80.11205528638305 -1.0471975199999997 0.837758016 9.963775983218895 1.9306245343448953 78.18143075203815
>> 79.53314699859577 -1.0471975199999997 0.6283185119999999 9.780515410080554 2.161008695077372 77.37213830351841
>> 78.47509855352668 -1.0471975199999997 0.4188790079999998 9.794233630957965 2.401273069061526 76.07382548446515
>> 76.4620424785885 -1.0471975199999997 0.2094395040000001 9.847431390927735 2.7735324520576206 73.68851002653088
>> 73.23512185685438 -1.0471975199999997 0.0 9.759901378228372 3.0599778646516413 70.17514399220275
>> 69.43032807031476 -1.0471975199999997 -0.2094395040000001 9.685915059275331 2.8181774034103277 66.61215066690444
>> 65.66163612903829 -1.0471975199999997 -0.4188790079999998 9.774473697245059 2.1837553987139553 63.47788073032433
>> 62.263955885507926 -1.0471975199999997 -0.6283185119999999 9.808820947068467 1.3822439486640963 60.881711936843814
>> 59.54437633404893 -1.0471975199999997 -0.837758016 9.75250672924119 0.5390796903485343 59.0052966437004
>> 57.78184848938275 -1.0471975199999997 -1.0471975199999997 9.645542006037225 -0.16853149427682868 57.950379983659595
>> 57.05738253227231 -1.0471975199999997 -1.2566370240000002 9.485535184022487 -0.4405223011556562 57.49790483342793
>> 57.16607487043789 -1.0471975199999997 -1.4660765279999999 9.270425336248529 -0.21893159875334853 57.385006469191254
>> 57.70690315886907 -1.0471975199999997 -1.6755160319999995 8.991111701261211 0.23360753285100258 57.47329562601805
>> 58.28077009273288 -1.0471975199999997 -1.884955536 8.657460553833804 0.6563587167599384 57.62441137597294
>> 58.56044250026362 -1.0471975199999997 -2.0943950399999998 8.279359485615366 0.9029491192042723 57.657493381059346
>> 58.3938746979026 -1.0471975199999997 -2.3038345440000003 7.871127237126825 0.9515129478760997 57.442361750026514
>> 58.12337525453443 -1.0471975199999997 -2.513274048 7.508084537073429 1.1282806434853696 56.99509461104904
>> 58.93680216110351 -1.0471975199999997 -2.7227135519999996 7.26762028354382 1.9721123192923147 56.96468984181121
>> 61.88508092656824 -1.0471975199999997 -2.9321530559999993 7.03457018833196 3.3023118972510157 58.58276902931723
>> 26076.575406837055 -1.2566370240000002 3.14159256 16.878612197535887 -0.1924031637419943 26076.76781000079
>> 928.4192617656785 -1.2566370240000002 2.9321530559999998 20.204628130759122 50.55183687512443 877.867424890554
>> 796.4008360869061 -1.2566370240000002 2.722713552 22.972875541308593 70.4116540909053 725.9891819960005
>> 679.2250082183643 -1.2566370240000002 2.513274048 25.426242214356087 53.47439087965082 625.7506173387134
>> 588.8860135033095 -1.2566370240000002 2.303834544 27.047179189076914 39.46133425727329 549.4246792460361
>> 489.8915262041542 -1.2566370240000002 2.09439504 27.779488836262992 22.502875210601278 467.3886509935528
>> 421.87626834332696 -1.2566370240000002 1.8849555359999999 27.091137373632545 10.664262175723387 411.21200616760365
>> 355.99753384135175 -1.2566370240000002 1.675516032 25.31503058419596 6.476642361719586 349.5208914796321
>> 304.6193390406961 -1.2566370240000002 1.4660765279999999 23.826440091860068 3.756134773471822 300.86320426722426
>> 276.99304140688247 -1.2566370240000002 1.256637024 22.48741339733733 2.803788063343592 274.1892533435389
>> 252.71512227148276 -1.2566370240000002 1.04719752 20.78704753225746 1.9100681874426313 250.80505408404014
>> 228.56310903152715 -1.2566370240000002 0.837758016 18.405016108062892 1.2073899381372586 227.35571909338992
>> 204.22951816055232 -1.2566370240000002 0.6283185119999999 15.564784470319456 0.22254336953902948 204.00697479101322
>> 133.9842719100088 -1.2566370240000002 0.4188790079999998 9.85281357714451 -1.34371061130676 135.32798252131553
>> 91.8680685237758 -1.2566370240000002 0.2094395040000001 6.949643790700013 -1.9725625670108593 93.84063109078672
>> 78.10654387623107 -1.2566370240000002 0.0 6.398584057223214 -0.9500373086300961 79.05658118486116
>> 61.88819746580442 -1.2566370240000002 -0.2094395040000001 6.676854756379349 1.1283678038207117 60.759829661983694
>> 58.96269992670358 -1.2566370240000002 -0.4188790079999998 6.330111013985999 0.6586886878084668 58.30401123889512
>> 56.31936304670511 -1.2566370240000002 -0.6283185119999999 5.969755945879576 0.299897922854828 56.01946512385028
>> 54.71436521540213 -1.2566370240000002 -0.837758016 5.700270062412684 0.11421605650375151 54.60014915889838
>> 55.18923598808054 -1.2566370240000002 -1.0471975199999997 5.543016402231257 0.13037238148992966 55.058863606590606
>> 57.74231493043857 -1.2566370240000002 -1.2566370240000002 5.370116598500386 0.4734672418548603 57.26884768858368
>> 60.829011610504594 -1.2566370240000002 -1.4660765279999999 4.965071645406489 1.214466368965839 59.614545241538735
>> 62.648465655089645 -1.2566370240000002 -1.6755160319999995 4.575736696096574 2.321832281519192 60.32663337357046
>> 63.61782013466447 -1.2566370240000002 -1.884955536 4.347839436332376 3.312624257580101 60.305195877084365
>> 64.28513525038154 -1.2566370240000002 -2.0943950399999998 4.216987899192193 4.023310015841157 60.261825234540396
>> 64.33166428023513 -1.2566370240000002 -2.3038345440000003 4.180890343085904 4.353123929899732 59.97854035033538
>> 63.018094479063166 -1.2566370240000002 -2.513274048 4.214983730082092 4.199572821887357 58.818521657175786
>> 60.63036500360442 -1.2566370240000002 -2.7227135519999996 4.252937934216917 3.526839394492862 57.103525609111564
>> 57.823441471462004 -1.2566370240000002 -2.9321530559999993 4.325582341347415 2.462043241722512 55.36139822973951
>> 5609.947103534992 -1.4660765279999999 3.14159256 22.103896868509967 596.4974484764435 5013.449655058546
>> 391.29616963822497 -1.4660765279999999 2.9321530559999998 27.336359539987704 46.44330300992568 344.8528666282993
>> 368.3204978926347 -1.4660765279999999 2.722713552 26.718805117820963 20.802647168448804 347.51785072418596
>> 367.62052527218543 -1.4660765279999999 2.513274048 25.533381002906648 17.51753495605952 350.10299031612595
>> 342.86664873436405 -1.4660765279999999 2.303834544 21.970711881597268 14.150621813228792 328.71602692113527
>> 330.59641523815077 -1.4660765279999999 2.09439504 19.418728425534113 16.57521944345671 314.02119579469377
>> 322.93665367096804 -1.4660765279999999 1.8849555359999999 16.606317449829806 11.207302499551556 311.72935117141634
>> 314.63400591346755 -1.4660765279999999 1.675516032 14.099451205958818 12.90063706688437 301.73336884658306
>> 305.80237455979534 -1.4660765279999999 1.4660765279999999 11.850473153497477 13.291441671263089 292.51093288853224
>> 296.36320712964164 -1.4660765279999999 1.256637024 9.945436981666393 9.724243918511037 286.63896321113054
>> 294.3997981153903 -1.4660765279999999 1.04719752 21.895064810548845 33.53132632779547 260.8684717875948
>> 128.492340577797 -1.4660765279999999 0.837758016 19.781118422847662 1.3380656335154397 127.15427494428155
>> 105.8672713838984 -1.4660765279999999 0.6283185119999999 17.576654508598185 3.067330210224573 102.79994117367383
>> 100.1077109584744 -1.4660765279999999 0.4188790079999998 16.829494978855852 2.8674080079734137 97.24030295050103
>> 86.82705508214573 -1.4660765279999999 0.2094395040000001 14.042941622255572 0.7320459845541547 86.09500909759159
>> 66.26295495401641 -1.4660765279999999 0.0 8.895501682747291 0.9700026273841316 65.29295232663229
>> 60.925242596309666 -1.4660765279999999 -0.2094395040000001 6.802779292095221 1.1532920849651933 59.77195051134446
>> 58.62482905291862 -1.4660765279999999 -0.4188790079999998 6.451273734725539 0.7599167225248121 57.86491233039379
>> 56.332340250062664 -1.4660765279999999 -0.6283185119999999 6.107422233384713 0.42614193469794615 55.906198315364726
>> 54.91427373723265 -1.4660765279999999 -0.837758016 5.858829615436956 0.25514647949338803 54.65912725773925
>> 55.48314074941866 -1.4660765279999999 -1.0471975199999997 5.723081815413593 0.2776863277771356 55.205454421641505
>> 58.05229042910165 -1.4660765279999999 -1.2566370240000002 5.54946960937698 0.5749151999052287 57.477375229196426
>> 60.83058563162865 -1.4660765279999999 -1.4660765279999999 5.103810678507063 1.1449969927544588 59.6855886388742
>> 62.08504163657322 -1.4660765279999999 -1.6755160319999995 4.71032761197454 1.9904095896228124 60.094632046950395
>> 62.58527708513099 -1.4660765279999999 -1.884955536 4.454111237521261 2.764029079205558 59.82124800592541
>> 62.80582648748853 -1.4660765279999999 -2.0943950399999998 4.299658607831116 3.2923263408533727 59.51350014663514
>> 62.468914167972216 -1.4660765279999999 -2.3038345440000003 4.260285647863522 3.468733862980958 59.00018030499126
>> 61.076001761410204 -1.4660765279999999 -2.513274048 4.303305901366872 3.225400337057756 57.85060142435246
>> 58.90874728358803 -1.4660765279999999 -2.7227135519999996 4.357144675680277 2.562720729977628 56.34602655361039
>> 56.47085045806424 -1.4660765279999999 -2.9321530559999993 4.439074431239632 1.5924046385047976 54.878445819559445
>> 897.349369249421 -1.6755160319999995 3.14159256 14.376732759271894 255.97218157026623 641.3771876791549
>> 745.2548362934242 -1.6755160319999995 2.9321530559999998 14.812857546747503 122.46239832582161 622.7924379676028
>> 731.960584974395 -1.6755160319999995 2.722713552 15.43276676379364 107.30760444233245 624.6529805320625
>> 723.730804791649 -1.6755160319999995 2.513274048 15.998151138377771 87.18916860344505 636.541636188204
>> 696.4904644725518 -1.6755160319999995 2.303834544 16.905546361065444 65.22135872481338 631.2691057477382
>> 632.663240244803 -1.6755160319999995 2.09439504 18.60887600279319 38.28243528870099 594.3808049561019
>> 457.88231974541105 -1.6755160319999995 1.8849555359999999 22.946161226786554 3.6157923382036445 454.2665274072075
>> 418.16694731544845 -1.6755160319999995 1.675516032 24.58399654867031 2.284256512552937 415.88269080289547
>> 375.2727146056345 -1.6755160319999995 1.4660765279999999 25.95097527301946 2.7942181585241586 372.4784964471104
>> 313.5199636141609 -1.6755160319999995 1.256637024 26.115753836824744 3.1204796259818095 310.399483988179
>> 283.92541942923754 -1.6755160319999995 1.04719752 26.404032327434518 4.173332842990295 279.75208658624723
>> 249.60285156459045 -1.6755160319999995 0.837758016 25.65926093409784 3.5940638344795284 246.00878773011084
>> 80.04849440985642 -1.6755160319999995 0.6283185119999999 8.242205491003736 6.416533655324014 73.63196075453244
>> 64.25018327578879 -1.6755160319999995 0.4188790079999998 7.766078610349782 2.175826328389472 62.07435694739932
>> 63.6559890019508 -1.6755160319999995 0.2094395040000001 7.567033004379901 2.060765192742596 61.59522380920822
>> 62.55344328599471 -1.6755160319999995 0.0 7.301249917536318 1.7628311494011615 60.79061213659355
>> 60.93808722247468 -1.6755160319999995 -0.2094395040000001 6.988638169332183 1.3926997966313523 59.545387425843316
>> 58.8959671702221 -1.6755160319999995 -0.4188790079999998 6.644499497649427 1.014656512789715 57.88131065743237
>> 56.75296772500308 -1.6755160319999995 -0.6283185119999999 6.318198379002156 0.6705947999478279 56.08237292505525
>> 55.41687181958492 -1.6755160319999995 -0.837758016 6.091864893574808 0.5038802282337603 54.91299159135115
>> 56.03995460028218 -1.6755160319999995 -1.0471975199999997 5.980513832148559 0.5081295356003273 55.53182506468184
>> 58.60077797896839 -1.6755160319999995 -1.2566370240000002 5.815749886896079 0.7352596787393026 57.86551830022909
>> 61.18904650346855 -1.6755160319999995 -1.4660765279999999 5.364548906818529 1.1652557984493295 60.023790705019216
>> 62.14823987809993 -1.6755160319999995 -1.6755160319999995 4.969129751670665 1.8193320565498505 60.32890782155008
>> 62.37541059789485 -1.6755160319999995 -1.884955536 4.7000741584627255 2.3857881595269848 59.98962243836786
>> 62.302141102403816 -1.6755160319999995 -2.0943950399999998 4.537589831089345 2.727766982243763 59.57437412016005
>> 61.702793422718 -1.6755160319999995 -2.3038345440000003 4.496264582864304 2.7682794115171228 58.93451401120089
>> 60.256989605491384 -1.6755160319999995 -2.513274048 4.529778331622363 2.484750000061218 57.77223960543016
>> 58.24601869164636 -1.6755160319999995 -2.7227135519999996 4.576682065052775 1.888593382769897 56.35742530887644
>> 56.06364647154362 -1.6755160319999995 -2.9321530559999993 4.653132454439416 1.0617647608225325 55.00188171072109
>> 8032.654500263434 -1.884955536 3.14159256 17.9693806990378 1587.3583332327153 6445.296167030718
>> 640.9124343734294 -1.884955536 2.9321530559999998 24.819030044186693 208.7364560206049 432.1759783528245
>> 585.8896272247138 -1.884955536 2.722713552 23.095044581593026 144.0523478846824 441.8372793400314
>> 594.9994638963619 -1.884955536 2.513274048 20.91617234468936 156.87606703237515 438.12339686398695
>> 608.1416112096393 -1.884955536 2.303834544 20.631719560168403 171.0239152197593 437.11769598988
>> 1007.8791963951564 -1.884955536 2.09439504 19.527159036825473 157.1101662198819 850.7690301752747
>> 536.6694480011255 -1.884955536 1.8849555359999999 20.14683580596566 105.09048355334654 431.57896444777896
>> 508.07581833091535 -1.884955536 1.675516032 19.144721175428774 102.16259461143888 405.91322371947643
>> 488.17509832326004 -1.884955536 1.4660765279999999 18.093377506416257 96.07385184037078 392.1012464828892
>> 481.3663715729123 -1.884955536 1.256637024 17.158146862096036 100.30110720292214 381.06526436999013
>> 468.71587491619493 -1.884955536 1.04719752 16.242476806976583 91.45233763639438 377.2635372798006
>> 448.06677559048217 -1.884955536 0.837758016 15.424969052224242 75.12085104867734 372.94592454180474
>> 438.1250005912027 -1.884955536 0.6283185119999999 14.8542909215089 74.07735757654501 364.04764301465775
>> 428.71565261292074 -1.884955536 0.4188790079999998 14.433363920169588 71.04100313638682 357.67464947653394
>> 374.933808085585 -1.884955536 0.2094395040000001 13.163024706114209 45.89131482274719 329.0424932628379
>> 362.9252667696316 -1.884955536 0.0 12.716208980833693 43.65096643389092 319.2743003357407
>> 351.6476907304388 -1.884955536 -0.2094395040000001 12.458428708535333 41.63678814741279 310.01090258302617
>> 343.2732712927391 -1.884955536 -0.4188790079999998 12.257495768647892 42.58089638521465 300.69237490752437
>> 342.33564871625464 -1.884955536 -0.6283185119999999 12.41306032187974 42.13508447809475 300.2005642381599
>> 337.94392836657306 -1.884955536 -0.837758016 12.595419096902596 42.36978178354884 295.57414658302423
>> 346.2399920119769 -1.884955536 -1.0471975199999997 13.320142376242664 42.220958883409075 304.01903312856774
>> 355.6614817410632 -1.884955536 -1.2566370240000002 14.019744634998505 44.34132624242157 311.3201554986416
>> 358.6925329550543 -1.884955536 -1.4660765279999999 14.94043161732798 47.74368500965691 310.94884794539746
>> 378.7553689086751 -1.884955536 -1.6755160319999995 16.156221595284364 53.8092857706217 324.9460831380536
>> 399.22507503029874 -1.884955536 -1.884955536 17.419677329931623 55.70560733858654 343.51946769171207
>> 731.17476992642 -1.884955536 -2.0943950399999998 17.256987973980994 178.47775955063503 552.697010375785
>> 738.1268279749038 -1.884955536 -2.3038345440000003 16.952918490533094 168.71778234370407 569.4090456311997
>> 696.1380348862724 -1.884955536 -2.513274048 17.18940672851151 105.21913076063238 590.91890412564
>> 766.2688695098574 -1.884955536 -2.7227135519999996 16.38045607401975 109.58073000497158 656.6881395048858
>> 833.1545001856055 -1.884955536 -2.9321530559999993 15.278877881261902 111.35050914795676 721.8039910376488
>> 39365.40063985272 -2.0943950399999998 3.14159256 14.051269228673107 0.10537409672968907 39365.29526575598
>> 546.813021798997 -2.0943950399999998 2.9321530559999998 10.235451398862443 76.4767182518588 470.33630354713824
>> 472.00562386626507 -2.0943950399999998 2.722713552 9.514602860824233 23.787967513573868 448.217656352691
>> 454.31137863974504 -2.0943950399999998 2.513274048 9.421908037998282 22.03180764006597 432.27957099967904
>> 476.3828860736322 -2.0943950399999998 2.303834544 8.808356239408608 16.652230314825676 459.7306557588066
>> 459.13225010386503 -2.0943950399999998 2.09439504 8.985136445755982 24.87613212839244 434.2561179754724
>> 460.72651599795563 -2.0943950399999998 1.8849555359999999 9.44719185269843 17.771579692397584 442.9549363055581
>> 466.682727030195 -2.0943950399999998 1.675516032 10.080319487832117 17.351250233320773 449.33147679687414
>> 432.9383126224385 -2.0943950399999998 1.4660765279999999 14.638554630765348 24.710820947212877 408.2274916752258
>> 449.9525677014288 -2.0943950399999998 1.256637024 15.198373314359293 18.483097947822348 431.4694697536064
>> 481.15768295921384 -2.0943950399999998 1.04719752 14.967031120553877 36.114856841157085 445.04282611805684
>> 511.4418464802139 -2.0943950399999998 0.837758016 13.859666784944384 27.10207783803781 484.33976864217607
>> 568.7470413829851 -2.0943950399999998 0.6283185119999999 12.75684421186425 26.68617162797004 542.0608697550151
>> 580.9428482910855 -2.0943950399999998 0.4188790079999998 12.514540160671134 22.38823763315454 558.5546106579309
>> 621.1690774333953 -2.0943950399999998 0.2094395040000001 11.882743503230587 22.79335332958683 598.3757241038084
>> 654.2283366045644 -2.0943950399999998 0.0 11.588729651359978 20.450933421196112 633.7774031833683
>> 657.3052456278948 -2.0943950399999998 -0.2094395040000001 13.61184781544259 65.5285339183904 591.7767117095043
>> 655.0440309018106 -2.0943950399999998 -0.4188790079999998 15.027853535999018 63.422924408965976 591.6211064928445
>> 631.5292196875746 -2.0943950399999998 -0.6283185119999999 17.556614959100692 28.453805853307525 603.075413834267
>> 653.7323181877375 -2.0943950399999998 -0.837758016 18.78208558379533 54.495217523214905 599.2371006645225
>> 485.4966887273867 -2.0943950399999998 -1.0471975199999997 11.807228752344983 29.544354942066086 455.95233378532043
>> 465.2370469933777 -2.0943950399999998 -1.2566370240000002 12.433750235797257 23.178786595804404 442.0582603975731
>> 464.18739343266816 -2.0943950399999998 -1.4660765279999999 12.67409361965319 29.92352999575798 434.26386343691007
>> 440.8902626135957 -2.0943950399999998 -1.6755160319999995 12.720016370603163 19.669675637279695 421.22058697631593
>> 424.46724001450195 -2.0943950399999998 -1.884955536 14.330697888455173 17.82229340587002 406.644946608632
>> 436.3312439046041 -2.0943950399999998 -2.0943950399999998 16.168577539990178 18.966873375204763 417.36437052939925
>> 459.88499931641365 -2.0943950399999998 -2.3038345440000003 17.8622321399105 24.60377973918092 435.28121957723266
>> 494.56242725957975 -2.0943950399999998 -2.513274048 19.36666054184002 33.6169596331036 460.9454676264762
>> 522.2820171661133 -2.0943950399999998 -2.7227135519999996 20.62429703072229 37.482488834924396 484.7995283311888
>> 562.7924328024844 -2.0943950399999998 -2.9321530559999993 22.35196192498143 58.66846679219786 504.12396601028644
>> 35458.51272049209 -2.3038345440000003 3.14159256 17.96963182349086 -0.21364342553689977 35458.726363917616
>> 197.46661403302573 -2.3038345440000003 2.9321530559999998 12.82995538526214 2.1296959482433744 195.3369180847823
>> 193.90364157958868 -2.3038345440000003 2.722713552 13.391785527330379 -0.6243868122037016 194.5280283917924
>> 152.75986055546727 -2.3038345440000003 2.513274048 11.318357502359628 -1.306329354575456 154.06618991004274
>> 136.86803342274175 -2.3038345440000003 2.303834544 12.20421841489014 -1.8451609339602462 138.71319435670196
>> 117.93286649459264 -2.3038345440000003 2.09439504 13.048481766431998 -2.089547374947332 120.02241386954
>> 106.11609252889306 -2.3038345440000003 1.8849555359999999 15.265212691379956 -2.286024924842387 108.40211745373543
>> 92.2040221096106 -2.3038345440000003 1.675516032 16.49488077600927 -2.143774443555029 94.34779655316567
>> 76.97915637901333 -2.3038345440000003 1.4660765279999999 14.266709329563248 0.1276664829753326 76.851489896038
>> 69.31072487721362 -2.3038345440000003 1.256637024 13.05470501006025 0.9878168296976304 68.32290804751598
>> 68.76977541111611 -2.3038345440000003 1.04719752 12.598668756505504 1.3937343715488852 67.37604103956723
>> 69.62757849140041 -2.3038345440000003 0.837758016 12.165821914941173 1.934732982812679 67.69284550858777
>> 71.66702461328977 -2.3038345440000003 0.6283185119999999 11.68908834098353 2.375943908996255 69.29108070429352
>> 69.75896644924725 -2.3038345440000003 0.4188790079999998 10.28696951477066 4.03862888206044 65.72033756718682
>> 71.41223729346672 -2.3038345440000003 0.2094395040000001 10.611192494139672 4.924363927801555 66.48787336566517
>> 72.16235081092543 -2.3038345440000003 0.0 10.876443196027466 5.572461484452678 66.58988932647274
>> 71.74228680227795 -2.3038345440000003 -0.2094395040000001 11.077640389108314 5.635171303001117 66.10711549927684
>> 70.1183067082455 -2.3038345440000003 -0.4188790079999998 11.190605218768825 5.064842498242639 65.05346421000286
>> 67.61397420817342 -2.3038345440000003 -0.6283185119999999 11.20536795806047 4.052009681954995 63.56196452621842
>> 64.87079559555005 -2.3038345440000003 -0.837758016 11.129970318045151 2.8203535968931583 62.05044199865688
>> 62.65996645685484 -2.3038345440000003 -1.0471975199999997 10.981636574303886 1.660911344190545 60.999055112664294
>> 61.43993993751587 -2.3038345440000003 -1.2566370240000002 10.78079856907394 0.9358132761732386 60.50412666134264
>> 61.02078869500529 -2.3038345440000003 -1.4660765279999999 10.52368740022954 0.7634736071660407 60.25731508783925
>> 60.867724819792194 -2.3038345440000003 -1.6755160319999995 10.203516810825224 0.8179639859894267 60.049760833802765
>> 60.61287215737551 -2.3038345440000003 -1.884955536 9.83895879098953 0.8264158373550397 59.78645632002046
>> 60.15790098947129 -2.3038345440000003 -2.0943950399999998 9.449785143904318 0.7387300643624987 59.41917092510879
>> 59.59169075735771 -2.3038345440000003 -2.3038345440000003 9.066246991934529 0.6331311559602336 58.95855960139748
>> 59.31259232234318 -2.3038345440000003 -2.513274048 8.73604782839948 0.7988703485753956 58.513721973767794
>> 60.336419393361425 -2.3038345440000003 -2.7227135519999996 8.53541002876931 1.618960642869635 58.71745875049177
>> 63.62332511818561 -2.3038345440000003 -2.9321530559999993 8.403144609257776 2.822124760972616 60.80120035721301
>> 2271.5634149976245 -2.513274048 3.14159256 15.94743790302079 453.98787626776925 1817.5755387298555
