solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
2843||0.419335 -0.864839 0.0453243 -0.27232|100.209 232.135 177.573|0|-1|-1|0.0602533|1 0 0 0|0.628319 2.0944 0.523599|-1
2844||0.509037 0.293893 0.404508 0.700629|273.285 123.184 138.718|0|-1|-1|0.0602489|1 0 0 0|1.25664 1.0472 3.14159|-1
2845||0.683013 -0.683013 -0.183013 0.183013|54.6468 170.159 295.698|0|-1|-1|0.0602449|1 0 0 0|5.75959 1.5708 0|-1
2846||0.5 -0.183013 -0.683013 0.5|225.221 48.9897 142.133|0|-1|-1|0.0602276|1 0 0 0|4.18879 1.5708 0.523599|-1
2847||1.49012e-08 0.5 0.866025 -1.05367e-08|272.867 64.8465 158.902|0|-1|-1|0.0602272|1 0 0 0|0 3.14159 2.0944|-1
2848||0.12941 -0.482963 -0.836516 -0.224144|212.867 142.587 142.567|0|-1|-1|0.0602211|1 0 0 0|0 2.61799 2.0944|-1
2849||1.82501e-08 0.5 0.866025 7.45058e-09|272.867 69.8465 158.902|0|-1|-1|0.0602125|1 0 0 0|0 3.14159 2.0944|-1
2850||6.45239e-09 -0.612372 -0.353553 -0.707107|226.289 201.17 164.846|0|-1|-1|0.0602053|1 0 0 0|1.0472 1.5708 2.0944|-1
2851||0.5 0.683013 0.183013 -0.5|100.275 282.158 286.955|0|-1|-1|0.0602039|1 0 0 0|3.66519 1.5708 4.18879|-1
2852||0.183013 -0.933013 0.25 -0.183013|110.201 341.047 233.711|0|-1|-1|0.0601986|1 0 0 0|1.0472 2.61799 0.523599|-1
2853||0.179184 0.673028 -0.545007 -0.46679|187.902 313.858 243.83|0|-1|-1|0.0601814|1 0 0 0|5.02655 2.0944 3.66519|-1
2854||0.183013 -0.183013 -0.683013 -0.683013|331.955 256.098 140.972|0|-1|-1|0.0601775|1 0 0 0|0 1.5708 2.61799|-1
2855||0.404508 -0.700629 0.509037 -0.293893|233.679 358.574 266.282|0|-1|-1|0.0601739|1 0 0 0|1.25664 2.0944 0|-1
2856||0.509037 0.293893 -0.404508 -0.700629|146.321 348.574 223.718|0|-1|-1|0.0601738|1 0 0 0|5.02655 1.0472 3.14159|-1
2857||0.482963 -0.836516 -0.224144 -0.12941|99.8465 200.923 132.573|0|-1|-1|0.0601603|1 0 0 0|0 2.0944 0.523599|-1
2858||0.334565 -0.847101 -0.180057 -0.371572|85.5998 249.976 72.0704|0|-1|-1|0.0601599|1 0 0 0|0.628319 2.0944 1.0472|-1
2859||0.404508 0.700629 -0.509037 -0.293893|178.044 388.62 130.12|0|-1|-1|0.060154|1 0 0 0|4.39823 2.0944 3.14159|-1
2860||0.836516 -0.224144 -0.12941 0.482963|144.648 62.0547 272.705|0|-1|-1|0.0601481|1 0 0 0|5.23599 0.523599 0|-1
2861||0.866025 1.29048e-08 1.29048e-08 0.5|142.133 104.846 301.098|0|-1|-1|0.0601453|1 0 0 0|0 0 5.23599|-1
2862||0.353553 -0.353553 -0.612372 0.612372|279.841 69.6468 310.698|0|-1|-1|0.0601408|1 0 0 0|4.18879 1.5708 0|-1
2863||0.482963 0.12941 -0.224144 -0.836516|274.246 377.244 229.507|0|-1|-1|0.0601191|1 0 0 0|5.23599 0.523599 3.14159|-1
2864||0.183013 0.5 -0.5 -0.683013|275.221 296.01 212.867|0|-1|-1|0.0601135|1 0 0 0|5.23599 1.5708 3.66519|-1
2865||0.683013 0.683013 0.183013 -0.183013|104.846 238.902 252.867|0|-1|-1|0.0601093|1 0 0 0|3.14159 1.5708 3.66519|-1
2866||0.482963 -0.836516 0.224144 0.12941|38.0448 314.37 271.127|0|-1|-1|0.0601031|1 0 0 0|0 2.0944 5.75959|-1
2867||1.29048e-08 -7.45058e-09 0.965926 -0.258819|394.395 170.12 210.493|0|-1|-1|0.0601016|1 0 0 0|0 2.61799 3.14159|-1
2868||1.29048e-08 -0.258819 0.965926 -7.45058e-09|415.154 232.867 193.902|0|-1|-1|0.0601001|1 0 0 0|0 3.14159 3.66519|-1
2869||0.12941 0.224144 -0.836516 0.482963|355.154 134.077 177.573|0|-1|-1|0.0600973|1 0 0 0|3.14159 2.0944 0.523599|-1
2870||0.183013 -0.5 -0.5 0.683013|311.121 102.07 294.028|0|-1|-1|0.060087|1 0 0 0|4.18879 1.5708 5.75959|-1
2871||0.25 -0.433013 -0.75 -0.433013|302.867 144.779 68.9897|0|-1|-1|0.0600864|1 0 0 0|0 2.0944 2.0944|-1
2872||0.393167 0.445503 -0.226995 0.771634|328.102 181.547 113.245|0|-1|-1|0.0600859|1 0 0 0|2.51327 1.0472 1.5708|-1
2873||1.11759e-08 0.612372 -0.353553 -0.707107|237.158 329.725 341.955|0|-1|-1|0.0600829|1 0 0 0|5.23599 1.5708 4.18879|-1
2874||0.224144 -1.05367e-08 0.965926 -0.12941|396.477 158.873 265.221|0|-1|-1|0.0600755|1 0 0 0|2.0944 2.61799 5.23599|-1
2875||0.371572 0.180057 0.847101 -0.334565|256.035 164.576 277.413|0|-1|-1|0.0600695|1 0 0 0|2.51327 2.0944 5.23599|-1
2876||0.5 0.5 -0.5 -0.5|178.902 384.395 189.302|0|-1|-1|0.0600669|1 0 0 0|4.71239 1.5708 3.14159|-1
2877||0.471671 -0.026168 0.499315 -0.72631|312.59 248.997 294.725|0|-1|-1|0.0600621|1 0 0 0|2.51327 1.0472 5.75959|-1
2878||0.493844 -0.135476 -0.855363 -0.0782172|270.476 134.997 119.647|0|-1|-1|0.0600591|1 0 0 0|5.02655 2.0944 1.5708|-1
2879||0.771634 0.226995 0.445503 -0.393167|205.832 197.393 330.353|0|-1|-1|0.0600504|1 0 0 0|2.51327 1.0472 4.71239|-1
2880||0.27232 0.0453243 -0.864839 -0.419335|353.332 182.919 110.275|0|-1|-1|0.0600461|1 0 0 0|5.65487 2.0944 2.61799|-1
2881||0.25 -0.25 -0.933013 -0.0669873|298.019 154.792 112.946|0|-1|-1|0.0600434|1 0 0 0|5.23599 2.61799 1.5708|-1
2882||0.0453243 0.27232 -0.419335 -0.864839|299.791 297.135 337.427|0|-1|-1|0.060042|1 0 0 0|5.65487 1.0472 3.66519|-1
2883||0.475528 -0.823639 0.267617 -0.154508|142.443 326.446 206.282|0|-1|-1|0.0600392|1 0 0 0|0.628319 2.0944 0|-1
2884||0.683013 -0.683013 0.183013 0.183013|98.0448 261.098 404.028|0|-1|-1|0.0600381|1 0 0 0|0 1.5708 5.75959|-1
2885||0 -0.707107 -0.707107 1.05367e-08|189.302 35.6052 178.902|0|-1|-1|0.0600357|1 0 0 0|0 3.14159 1.5708|-1
2886||0.5 -0.683013 0.183013 0.5|97.5727 250.923 330.154|0|-1|-1|0.0600281|1 0 0 0|5.75959 1.5708 5.23599|-1
2887||0.683013 -0.5 -0.5 -0.183013|130.275 217.842 53.0448|0|-1|-1|0.0600234|1 0 0 0|5.75959 1.5708 1.0472|-1
2888||0.707107 0.353553 0.612372 1.29048e-08|152.842 110.275 366.955|0|-1|-1|0.0600162|1 0 0 0|2.0944 1.5708 4.18879|-1
2889||0.12941 -0.482963 0.836516 -0.224144|307.649 259.865 210.493|0|-1|-1|0.0600127|1 0 0 0|2.0944 2.61799 0|-1
2890||0.433013 -0.25 0.433013 0.75|294.028 178.879 257.93|0|-1|-1|0.060006|1 0 0 0|0 1.0472 4.18879|-1
2891||0.683013 -0.25 -0.0669873 0.683013|220.865 122.056 214.37|0|-1|-1|0.0599972|1 0 0 0|5.23599 0.523599 5.75959|-1
2892||0.419335 0.864839 0.0453243 0.27232|116.668 137.081 80.2752|0|-1|-1|0.0599892|1 0 0 0|2.51327 2.0944 2.61799|-1
2893||0.707107 -0.612372 0.353553 1.05367e-08|115.668 253.334 329.028|0|-1|-1|0.0599786|1 0 0 0|0.523599 1.5708 5.75959|-1
2894||1.666e-08 0.5 -0.866025 -7.45058e-09|314.028 346.955 223.902|0|-1|-1|0.0599725|1 0 0 0|0 3.14159 2.0944|-1
2895||0.0669873 -0.25 0.933013 0.25|320.154 277.427 304.077|0|-1|-1|0.0599693|1 0 0 0|0 2.61799 3.66519|-1
2896||0.5 -0.183013 0.683013 -0.5|283.334 309.332 269.028|0|-1|-1|0.0599595|1 0 0 0|2.0944 1.5708 5.75959|-1
2897||9.12506e-09 0.612372 0.353553 -0.707107|194.077 132.573 345.154|0|-1|-1|0.0599586|1 0 0 0|4.18879 1.5708 5.23599|-1
2898||3.72529e-09 0.707107 3.72529e-09 -0.707107|213.902 265.698 369.395|0|-1|-1|0.0599578|1 0 0 0|4.71239 1.5708 4.71239|-1
2899||0.5 0.5 -0.5 -0.5|268.902 314.395 184.302|0|-1|-1|0.0599433|1 0 0 0|4.71239 1.5708 3.14159|-1
2900||0.224144 5.26836e-09 -0.965926 -0.12941|340.37 193.172 97.5671|0|-1|-1|0.0599308|1 0 0 0|5.23599 2.61799 2.0944|-1
2901||0.673028 -0.179184 0.46679 -0.545007|165.272 287.797 284.725|0|-1|-1|0.0599171|1 0 0 0|1.88496 1.0472 5.75959|-1
2902||0.933013 -0.25 0.0669873 0.25|133.045 168.873 344.37|0|-1|-1|0.059917|1 0 0 0|0 0.523599 5.75959|-1
2903||0.183013 0.25 -0.933013 -0.183013|385.321 284.317 180.63|0|-1|-1|0.0599143|1 0 0 0|5.23599 2.61799 2.61799|-1
2904||0.0522642 -0.791154 -0.352244 0.497261|117.653 162.619 267.413|0|-1|-1|0.0598731|1 0 0 0|4.39823 2.0944 5.23599|-1
2905||0.183013 -0.183013 -0.683013 0.683013|336.755 112.946 315.698|0|-1|-1|0.0598682|1 0 0 0|3.66519 1.5708 0|-1
2906||0.183013 -0.683013 0.683013 0.183013|265.698 385.353 204.841|0|-1|-1|0.0598643|1 0 0 0|0 2.61799 4.71239|-1
2907||0.334565 -0.847101 0.180057 0.371572|103.965 295.424 332.413|0|-1|-1|0.0598638|1 0 0 0|5.65487 2.0944 5.23599|-1
2908||0.25 -0.933013 -0.25 -0.0669873|99.8465 201.17 198.711|0|-1|-1|0.0598591|1 0 0 0|0 2.61799 0.523599|-1
2909||0.353553 -0.612372 -0.353553 0.612372|148.902 143.045 279.028|0|-1|-1|0.0598498|1 0 0 0|4.71239 1.5708 5.75959|-1
2910||1.23554e-08 8.33e-09 0.707107 0.707107|419.395 206.098 154.302|0|-1|-1|0.0598436|1 0 0 0|3.14159 1.5708 0|-1
2911||0.310356 -0.388573 0.31466 -0.808504|312.173 367.975 171.17|0|-1|-1|0.0598417|1 0 0 0|1.88496 1.0472 0.523599|-1
2912||0.509037 0.293893 0.404508 0.700629|313.285 98.1843 148.718|0|-1|-1|0.0598342|1 0 0 0|1.25664 1.0472 3.14159|-1
2913||0.471671 0.026168 0.499315 0.72631|332.937 60.3133 247.427|0|-1|-1|0.0598312|1 0 0 0|0.628319 1.0472 3.66519|-1
2914||0.489074 -0.579484 -0.643582 -0.103956|215.124 130.623 127.07|0|-1|-1|0.0598292|1 0 0 0|5.65487 2.0944 1.0472|-1
2915||0.707107 1.23554e-08 -0.707107 3.72529e-09|188.902 139.302 130.605|0|-1|-1|0.0598196|1 0 0 0|4.71239 1.5708 1.5708|-1
2916||0.0669873 0.25 -0.933013 0.25|385.154 253.83 163.711|0|-1|-1|0.0598162|1 0 0 0|3.14159 2.61799 0.523599|-1
2917||0.183013 0.683013 -0.183013 -0.683013|173.902 244.028 301.955|0|-1|-1|0.0598151|1 0 0 0|4.71239 1.5708 4.18879|-1
2918||0.612372 -8.33e-09 -0.707107 -0.353553|249.077 297.427 74.8465|0|-1|-1|0.0598114|1 0 0 0|5.23599 1.5708 2.0944|-1
2919||0.933013 0.0669873 -0.25 0.25|90.875 75.4927 125.159|0|-1|-1|0.0598029|1 0 0 0|4.18879 0.523599 1.5708|-1
2920||0.224144 0.12941 -0.482963 0.836516|300.154 178.711 131.17|0|-1|-1|0.0597917|1 0 0 0|3.14159 1.0472 0.523599|-1
2921||0.482963 0.258819 -1.39388e-08 -0.836516|283.274 323.842 258.334|0|-1|-1|0.0597868|1 0 0 0|4.18879 0.523599 4.18879|-1
2922||0.0522642 0.791154 -0.352244 -0.497261|236.262 359.403 299.332|0|-1|-1|0.0597805|1 0 0 0|5.02655 2.0944 4.18879|-1
2923||0.026168 -0.471671 0.72631 -0.499315|372.937 289.687 157.573|0|-1|-1|0.0597782|1 0 0 0|2.51327 2.0944 0.523599|-1
2924||0.183013 0.5 0.5 -0.683013|193.83 193.711 435.154|0|-1|-1|0.0597649|1 0 0 0|3.66519 1.5708 5.23599|-1
2925||0.353553 0.353553 -0.612372 0.612372|299.028 118.902 108.045|0|-1|-1|0.0597646|1 0 0 0|3.14159 1.5708 1.0472|-1
2926||0.5 -0.5 -0.5 0.5|173.902 85.6052 295.698|0|-1|-1|0.0597534|1 0 0 0|4.71239 1.5708 0|-1
2927||0.683013 -0.5 0.5 0.183013|141.17 216.289 345.154|0|-1|-1|0.0597504|1 0 0 0|0.523599 1.5708 5.23599|-1
2928||0.12941 -0.965926 9.12506e-09 0.224144|103.523 216.127 230.221|0|-1|-1|0.0597378|1 0 0 0|5.23599 2.61799 5.23599|-1
2929||0.579484 0.489074 -0.103956 0.643582|188.81 133 167.587|0|-1|-1|0.0597375|1 0 0 0|2.51327 1.0472 2.0944|-1
2930||0.258819 -0.482963 0.836516 0|316.11 262.384 245.221|0|-1|-1|0.0597311|1 0 0 0|1.0472 2.61799 5.23599|-1
2931||0.267617 0.154508 -0.475528 -0.823639|272.557 286.446 158.718|0|-1|-1|0.0597134|1 0 0 0|5.65487 1.0472 3.14159|-1
2932||0.353553 0.612372 -0.353553 -0.612372|193.902 325.154 267.867|0|-1|-1|0.059673|1 0 0 0|4.71239 1.5708 3.66519|-1
2933||0.499315 -0.72631 0.471671 -0.026168|256.344 300.057 296.127|0|-1|-1|0.0596537|1 0 0 0|0.628319 2.0944 5.75959|-1
2934||0.135476 0.493844 0.0782172 -0.855363|285.476 265.003 325.353|0|-1|-1|0.0596468|1 0 0 0|4.39823 1.0472 4.71239|-1
2935||0.509037 -0.293893 -0.404508 0.700629|227.649 73.2302 279.88|0|-1|-1|0.0596267|1 0 0 0|4.39823 1.0472 0|-1
2936||0.683013 -0.683013 0.183013 -0.183013|58.2445 262.054 240.698|0|-1|-1|0.059601|1 0 0 0|0.523599 1.5708 0|-1
2937||0.25 0.25 0.0669873 -0.933013|323.019 245.208 317.054|0|-1|-1|0.0595986|1 0 0 0|4.18879 0.523599 4.71239|-1
2938||0.475528 -0.823639 -0.267617 0.154508|131.057 100.517 226.282|0|-1|-1|0.0595926|1 0 0 0|5.65487 2.0944 0|-1
2939||0.25 -0.433013 0.75 0.433013|274.028 313.334 254.332|0|-1|-1|0.059592|1 0 0 0|0 2.0944 4.18879|-1
2940||0.353553 0.612372 0.353553 -0.612372|145.12 185.493 349.395|0|-1|-1|0.0595867|1 0 0 0|3.66519 1.5708 4.71239|-1
2941||0.612372 0.707107 -9.12506e-09 -0.353553|78.9897 300.221 182.867|0|-1|-1|0.0595864|1 0 0 0|3.66519 1.5708 3.66519|-1
2942||0.683013 0.183013 -0.183013 0.683013|180.698 79.6468 195.159|0|-1|-1|0.0595845|1 0 0 0|3.14159 0.523599 1.5708|-1
2943||0.0669873 -0.933013 0.25 0.25|75.875 314.507 284.841|0|-1|-1|0.0595782|1 0 0 0|5.23599 2.61799 4.71239|-1
2944||0.0453243 0.27232 -0.419335 -0.864839|359.791 257.135 247.427|0|-1|-1|0.0595719|1 0 0 0|5.65487 1.0472 3.66519|-1
2945||0.25 -0.25 0.0669873 0.933013|281.217 200.953 262.054|0|-1|-1|0.0595679|1 0 0 0|5.23599 0.523599 4.71239|-1
2946||0.12941 0.224144 -0.836516 0.482963|380.154 184.077 167.573|0|-1|-1|0.0595677|1 0 0 0|3.14159 2.0944 0.523599|-1
2947||0.808504 -0.31466 0.388573 -0.310356|148.805 261.378 279.725|0|-1|-1|0.0595553|1 0 0 0|1.25664 1.0472 5.75959|-1
2948||0.0669873 0.25 -0.933013 0.25|270.154 238.83 213.711|0|-1|-1|0.0595515|1 0 0 0|3.14159 2.61799 0.523599|-1
2949||0.5 -0.183013 0.683013 -0.5|273.334 254.332 359.028|0|-1|-1|0.0595354|1 0 0 0|2.0944 1.5708 5.75959|-1
2950||0.643582 -0.103956 -0.489074 -0.579484|186.19 337 122.587|0|-1|-1|0.0595226|1 0 0 0|5.65487 1.0472 2.0944|-1
2951||0.371572 0.180057 -0.847101 0.334565|324.4 170.024 82.0704|0|-1|-1|0.0595221|1 0 0 0|3.76991 2.0944 1.0472|-1
2952||0.25 -0.0669873 -0.25 -0.933013|331.955 334.725 197.842|0|-1|-1|0.0595094|1 0 0 0|0 0.523599 2.61799|-1
2953||0.25 0.183013 -0.183013 -0.933013|254.799 346.047 311.289|0|-1|-1|0.059506|1 0 0 0|5.23599 0.523599 3.66519|-1
2954||0.707107 -0.612372 -0.353553 -9.85619e-09|53.9897 169.779 177.133|0|-1|-1|0.0595055|1 0 0 0|5.75959 1.5708 0.523599|-1
2955||0.12941 -0.965926 -7.45058e-09 0.224144|33.5234 246.127 220.221|0|-1|-1|0.059494|1 0 0 0|5.23599 2.61799 5.23599|-1
2956||0.707107 -0.707107 -1.02021e-08 2.63418e-09|0.605204 221.098 280.698|0|-1|-1|0.0594937|1 0 0 0|0 1.5708 0|-1
2957||0.612372 7.45058e-09 0.707107 -0.353553|201.289 243.83 350.154|0|-1|-1|0.0594911|1 0 0 0|2.0944 1.5708 5.23599|-1
2958||0.683013 -0.5 0.5 0.183013|211.17 206.289 345.154|0|-1|-1|0.0594672|1 0 0 0|0.523599 1.5708 5.23599|-1
2959||0.866025 -0.5 -7.45058e-09 -7.45058e-09|40.6052 224.507 254.88|0|-1|-1|0.0594394|1 0 0 0|0 1.0472 0|-1
2960||0.25 -0.25 -0.933013 -0.0669873|313.019 104.792 92.9465|0|-1|-1|0.0594315|1 0 0 0|5.23599 2.61799 1.5708|-1
2961||0.183013 0.683013 -0.683013 0.183013|230.698 326.755 177.946|0|-1|-1|0.0594301|1 0 0 0|3.14159 2.61799 1.5708|-1
2962||0.353553 -0.612372 0.353553 -0.612372|266.098 415.154 167.133|0|-1|-1|0.0594237|1 0 0 0|1.5708 1.5708 0.523599|-1
2963||0.183013 -0.5 -0.5 -0.683013|242.427 235.923 99.8465|0|-1|-1|0.0594075|1 0 0 0|0.523599 1.5708 2.0944|-1
2964||0.475528 0.823639 -0.267617 -0.154508|163.509 310.386 210.12|0|-1|-1|0.0594071|1 0 0 0|3.76991 2.0944 3.14159|-1
2965||0.707107 -0.353553 0.612372 -7.45058e-09|230.923 212.427 310.154|0|-1|-1|0.0594055|1 0 0 0|1.0472 1.5708 5.23599|-1
2966||1.34317e-08 -0.353553 0.612372 -0.707107|341.01 260.221 132.133|0|-1|-1|0.0593987|1 0 0 0|2.61799 1.5708 0.523599|-1
2967||0.612372 0.707107 1.29048e-08 -0.353553|88.9897 265.221 207.867|0|-1|-1|0.0593926|1 0 0 0|3.66519 1.5708 3.66519|-1
2968||0.683013 -0.683013 0.183013 0.183013|158.045 256.098 274.028|0|-1|-1|0.0593916|1 0 0 0|0 1.5708 5.75959|-1
2969||0.482963 0.258819 -5.26836e-09 0.836516|376.11 132.616 184.779|0|-1|-1|0.0593893|1 0 0 0|2.0944 0.523599 2.0944|-1
2970||0.12941 0.224144 0.836516 -0.482963|261.955 140.63 306.127|0|-1|-1|0.0593844|1 0 0 0|3.14159 2.0944 5.75959|-1
2971||0.0453243 -0.27232 -0.419335 0.864839|328.332 137.081 254.725|0|-1|-1|0.0593818|1 0 0 0|3.76991 1.0472 5.75959|-1
2972||0.183013 0.183013 -0.683013 0.683013|330.154 233.902 137.133|0|-1|-1|0.0593595|1 0 0 0|3.14159 1.5708 0.523599|-1
2973||0.419335 -0.864839 0.0453243 -0.27232|150.209 282.135 177.573|0|-1|-1|0.0593567|1 0 0 0|0.628319 2.0944 0.523599|-1
2974||0.475528 -0.823639 -0.267617 0.154508|56.0566 170.517 241.282|0|-1|-1|0.0593433|1 0 0 0|5.65487 2.0944 0|-1
2975||0.612372 -0.353553 -0.353553 -0.612372|204.302 312.054 143.245|0|-1|-1|0.0593414|1 0 0 0|0 1.0472 1.5708|-1
2976||0.5 -0.866025 -1.05367e-08 -7.45058e-09|50.6052 282.705 321.282|0|-1|-1|0.05934|1 0 0 0|0 2.0944 0|-1
2977||0.388573 0.310356 0.808504 0.31466|347.173 87.0252 233.83|0|-1|-1|0.0593363|1 0 0 0|1.25664 2.0944 3.66519|-1
2978||0.5 -0.683013 0.183013 0.5|127.573 175.923 345.154|0|-1|-1|0.0593236|1 0 0 0|5.75959 1.5708 5.23599|-1
2979||0.25 -0.25 -0.933013 -0.0669873|318.019 174.792 127.946|0|-1|-1|0.0593226|1 0 0 0|5.23599 2.61799 1.5708|-1
2980||0.5 0.683013 0.183013 -0.5|95.2752 237.158 346.955|0|-1|-1|0.059319|1 0 0 0|3.66519 1.5708 4.18879|-1
2981||0.482963 -0.836516 -0.224144 -0.12941|34.8465 205.923 177.573|0|-1|-1|0.0593161|1 0 0 0|0 2.0944 0.523599|-1
2982||0.5 0.683013 0.183013 0.5|173.879 92.0704 130.972|0|-1|-1|0.0593154|1 0 0 0|2.0944 1.5708 2.61799|-1
2983||0.866025 7.45058e-09 -1.29048e-08 0.5|217.133 69.8465 206.098|0|-1|-1|0.0593131|1 0 0 0|0 0 5.23599|-1
2984||0.683013 0.5 0.5 -0.183013|128.873 130.63 351.955|0|-1|-1|0.0593115|1 0 0 0|2.61799 1.5708 4.18879|-1
2985||0.183013 -0.5 0.5 0.683013|266.127 274.37 256.955|0|-1|-1|0.0593087|1 0 0 0|5.75959 1.5708 4.18879|-1
2986||0.75 -0.433013 0.25 0.433013|177.133 204.779 321.01|0|-1|-1|0.0593003|1 0 0 0|0 1.0472 5.23599|-1
2987||0.46679 -0.545007 0.673028 -0.179184|225.364 267.752 286.127|0|-1|-1|0.0593001|1 0 0 0|1.25664 2.0944 5.75959|-1
2988||0.31466 0.808504 -0.310356 -0.388573|92.827 302.975 213.83|0|-1|-1|0.0592951|1 0 0 0|4.39823 2.0944 3.66519|-1
2989||0.836516 -5.26836e-09 -0.258819 0.482963|135.62 111.859 148.879|0|-1|-1|0.0592725|1 0 0 0|4.18879 0.523599 1.0472|-1
2990||0.579484 0.489074 -0.103956 0.643582|268.81 148 122.587|0|-1|-1|0.0592623|1 0 0 0|2.51327 1.0472 2.0944|-1
2991||0.482963 0.836516 0.224144 -0.12941|124.846 168.711 228.83|0|-1|-1|0.0592608|1 0 0 0|3.14159 2.0944 3.66519|-1
2992||0.933013 0.183013 0.183013 0.25|140.201 108.953 211.289|0|-1|-1|0.0592606|1 0 0 0|2.0944 0.523599 3.66519|-1
2993||0.334565 -0.847101 0.180057 0.371572|158.965 320.424 317.413|0|-1|-1|0.0592568|1 0 0 0|5.65487 2.0944 5.23599|-1
2994||0.612372 0.353553 0.612372 -0.353553|148.718 127.295 344.395|0|-1|-1|0.059255|1 0 0 0|2.61799 1.5708 4.71239|-1
2995||0.353553 0.612372 -0.612372 0.353553|215.698 289.841 169.647|0|-1|-1|0.059247|1 0 0 0|3.14159 2.0944 1.5708|-1
2996||0.683013 0.25 -0.0669873 -0.683013|172.145 277.376 246.289|0|-1|-1|0.0592433|1 0 0 0|4.18879 0.523599 3.66519|-1
2997||0.183013 0.933013 0.25 0.183013|54.6794 190.683 165.63|0|-1|-1|0.0592388|1 0 0 0|2.0944 2.61799 2.61799|-1
2998||0.471671 -0.026168 -0.499315 0.72631|279.003 144.253 151.17|0|-1|-1|0.0592347|1 0 0 0|3.76991 1.0472 0.523599|-1
2999||0.489074 -0.579484 0.643582 0.103956|278.81 292 312.413|0|-1|-1|0.0592232|1 0 0 0|0.628319 2.0944 5.23599|-1
3000||0.707107 0 -0 0.707107|215.698 100.605 216.098|0|-1|-1|0.0592181|1 0 0 0|0 0 4.71239|-1
3001||0.183013 0.25 -0.933013 -0.183013|340.321 309.317 150.63|0|-1|-1|0.0592032|1 0 0 0|5.23599 2.61799 2.61799|-1
3002||0 -1.05367e-08 0.866025 -0.5|369.395 132.295 201.282|0|-1|-1|0.0592022|1 0 0 0|3.14159 2.0944 0|-1
3003||0.0669873 -0.933013 -0.25 -0.25|68.7828 190.953 192.946|0|-1|-1|0.0591896|1 0 0 0|1.0472 2.61799 1.5708|-1
3004||0.353553 0.353553 0.612372 -0.612372|277.867 188.902 390.154|0|-1|-1|0.0591824|1 0 0 0|3.14159 1.5708 5.23599|-1
3005||0.25 -0.183013 0.183013 -0.933013|270.905 301.748 190.923|0|-1|-1|0.059182|1 0 0 0|2.0944 0.523599 0.523599|-1
3006||0.499315 0.72631 -0.471671 -0.026168|207.41 313.997 155.275|0|-1|-1|0.05918|1 0 0 0|3.76991 2.0944 2.61799|-1
3007||0.026168 0.471671 0.72631 0.499315|292.59 151.003 140.275|0|-1|-1|0.0591685|1 0 0 0|0.628319 2.0944 2.61799|-1
3008||0.25 -0.933013 -0.25 -0.0669873|39.8465 216.17 233.711|0|-1|-1|0.0591655|1 0 0 0|0 2.61799 0.523599|-1
3009||1.34317e-08 -0.612372 -0.353553 -0.707107|236.289 201.17 19.8465|0|-1|-1|0.0591623|1 0 0 0|2.0944 1.5708 1.0472|-1
3010||1.05367e-08 1.17804e-08 1.05367e-08 -1|309.395 240.698 201.098|0|-1|-1|0.0591616|1 0 0 0|0 0 3.14159|-1
3011||0.154508 -0.267617 0.823639 -0.475528|308.943 254.483 256.282|0|-1|-1|0.059145|1 0 0 0|2.51327 2.0944 0|-1
3012||0.0782172 -0.855363 -0.135476 -0.493844|175.917 257.654 79.6468|0|-1|-1|0.0591416|1 0 0 0|1.25664 2.0944 1.5708|-1
3013||0.683013 0.683013 -0.183013 0.183013|128.045 238.902 115.972|0|-1|-1|0.0591353|1 0 0 0|3.14159 1.5708 2.61799|-1
3014||0.226995 0.771634 -0.393167 0.445503|197.638 297.297 119.647|0|-1|-1|0.0591351|1 0 0 0|2.51327 2.0944 1.5708|-1
3015||0.135476 0.493844 0.0782172 -0.855363|215.476 275.003 285.353|0|-1|-1|0.0591315|1 0 0 0|4.39823 1.0472 4.71239|-1
3016||0.183013 -0.183013 -0.683013 -0.683013|316.955 206.098 130.972|0|-1|-1|0.0591306|1 0 0 0|0 1.5708 2.61799|-1
3017||0.499315 -0.72631 0.471671 -0.026168|176.344 350.057 301.127|0|-1|-1|0.0591279|1 0 0 0|0.628319 2.0944 5.75959|-1
3018||0.353553 1.78659e-08 -0.707107 -0.612372|314.332 238.334 155.972|0|-1|-1|0.0591047|1 0 0 0|5.75959 1.5708 2.61799|-1
3019||1.39388e-08 -1.17804e-08 -0.866025 -0.5|349.395 124.507 175.12|0|-1|-1|0.0590882|1 0 0 0|3.14159 2.0944 0|-1
3020||0.707107 0.353553 -0.612372 6.45239e-09|178.711 148.83 69.8465|0|-1|-1|0.0590783|1 0 0 0|4.18879 1.5708 2.0944|-1
3021||0.707107 -0.612372 -0.353553 -7.45058e-09|113.99 134.779 127.133|0|-1|-1|0.0590776|1 0 0 0|5.75959 1.5708 0.523599|-1
3022||0.25 -0.433013 -0.75 -0.433013|272.867 164.779 58.9897|0|-1|-1|0.0590776|1 0 0 0|0 2.0944 2.0944|-1
3023||0.861281 -0.203368 -0.456773 0.0905243|153.514 186.285 120.668|0|-1|-1|0.0590756|1 0 0 0|5.02655 1.0472 1.0472|-1
3024||0.5 0.5 -0.5 -0.5|163.902 324.395 194.302|0|-1|-1|0.0590652|1 0 0 0|4.71239 1.5708 3.14159|-1
