solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
2598||0.25 -0.183013 -0.183013 0.933013|442.574 368.803 179.083|0|-1|-1|0.0818923|1 0 0 0|4.18879 0.523599 5.75959|-1
2599||0.0782172 0.855363 0.135476 -0.493844|224.704 450.522 380.143|0|-1|-1|0.0818909|1 0 0 0|4.39823 2.0944 4.71239|-1
2600||0.12941 0.482963 0.836516 0.224144|88.4456 38.46 209.269|0|-1|-1|0.0818893|1 0 0 0|1.0472 2.61799 3.14159|-1
2601||0.612372 -0.707107 1.1098e-08 0.353553|231.512 66.656 404.378|0|-1|-1|0.0818885|1 0 0 0|5.75959 1.5708 5.75959|-1
2602||0.103956 0.643582 0.579484 -0.489074|196.862 238.534 450.022|0|-1|-1|0.0818852|1 0 0 0|3.76991 2.0944 5.23599|-1
2603||0.482963 0.258819 -1.05367e-08 0.836516|371.62 284.417 -8.43056|0|-1|-1|0.0818815|1 0 0 0|2.0944 0.523599 2.0944|-1
2604||0.183013 -0.683013 0.683013 0.183013|352.673 280.983 373.859|0|-1|-1|0.0818729|1 0 0 0|0 2.61799 4.71239|-1
2605||0.154508 0.267617 -0.823639 -0.475528|404.538 83.1207 109.706|0|-1|-1|0.0818678|1 0 0 0|5.65487 2.0944 3.14159|-1
2606||0.353553 -0.612372 0.612372 0.353553|387.673 110.148 370.143|0|-1|-1|0.0818648|1 0 0 0|0 2.0944 4.71239|-1
2607||0.25 0.933013 -0.25 0.0669873|249.524 486.241 230.917|0|-1|-1|0.0818628|1 0 0 0|3.14159 2.61799 2.61799|-1
2608||0 0.258819 -0.965926 1.05367e-08|365.649 169.629 351.66|0|-1|-1|0.0818585|1 0 0 0|0 3.14159 2.61799|-1
2609||0.31466 0.808504 -0.310356 -0.388573|322.525 509.583 175.982|0|-1|-1|0.0818576|1 0 0 0|4.39823 2.0944 3.66519|-1
2610||0.5 -1.05367e-08 1.17804e-08 0.866025|404.378 179.524 38.34|0|-1|-1|0.0818492|1 0 0 0|0 0 4.18879|-1
2611||0.0522642 -0.791154 0.352244 -0.497261|126.499 471.595 276.512|0|-1|-1|0.0818389|1 0 0 0|1.88496 2.0944 1.0472|-1
2612||0.183013 0.5 0.5 -0.683013|155.982 358.291 375.649|0|-1|-1|0.0818367|1 0 0 0|3.66519 1.5708 5.23599|-1
2613||0.847101 -0.334565 -0.371572 -0.180057|90.5966 27.6787 77.352|0|-1|-1|0.0818358|1 0 0 0|5.65487 1.0472 1.0472|-1
2614||0.836516 -0.224144 0.12941 -0.482963|-20.5611 229.586 225.731|0|-1|-1|0.0818346|1 0 0 0|1.0472 0.523599 0|-1
2615||0.31466 0.808504 -0.310356 -0.388573|307.525 384.583 195.982|0|-1|-1|0.0818289|1 0 0 0|4.39823 2.0944 3.66519|-1
2616||0.180057 -0.371572 -0.334565 -0.847101|135.959 309.764 -40.0222|0|-1|-1|0.0818272|1 0 0 0|0.628319 1.0472 2.0944|-1
2617||0.183013 0.683013 -0.183013 -0.683013|386.66 394.378 225.476|0|-1|-1|0.081826|1 0 0 0|4.71239 1.5708 4.18879|-1
2618||0.612372 0.612372 -0.353553 0.353553|360.371 356.66 39.3506|0|-1|-1|0.0818127|1 0 0 0|3.14159 1.5708 2.0944|-1
2619||0.673028 -0.179184 0.46679 -0.545007|18.2976 321.126 372.081|0|-1|-1|0.0817995|1 0 0 0|1.88496 1.0472 5.75959|-1
2620||0.683013 -0.183013 0.683013 0.183013|145.731 10.5458 346.507|0|-1|-1|0.0817979|1 0 0 0|1.0472 1.5708 4.71239|-1
2621||0.183013 -0.183013 -0.683013 0.683013|400.143 304.852 397.673|0|-1|-1|0.0817979|1 0 0 0|3.66519 1.5708 0|-1
2622||0.371572 0.180057 -0.847101 0.334565|430.898 188.665 276.512|0|-1|-1|0.0817875|1 0 0 0|3.76991 2.0944 1.0472|-1
2623||7.90253e-09 -0.612372 0.353553 -0.707107|239.083 421.241 214.524|0|-1|-1|0.0817799|1 0 0 0|4.18879 1.5708 5.23599|-1
2624||0.352244 0.497261 -0.0522642 -0.791154|263.501 436.595 188.488|0|-1|-1|0.0817776|1 0 0 0|4.39823 1.0472 4.18879|-1
2625||0.493844 -0.135476 -0.855363 -0.0782172|287.886 -7.29716 179.017|0|-1|-1|0.0817749|1 0 0 0|5.02655 2.0944 1.5708|-1
2626||0.12941 -0.482963 -0.836516 0.224144|205.301 93.04 419.442|0|-1|-1|0.0817743|1 0 0 0|4.18879 2.61799 0|-1
2627||0.0905243 0.456773 0.203368 0.861281|183.436 355.575 -45.0222|0|-1|-1|0.0817725|1 0 0 0|1.25664 1.0472 2.0944|-1
2628||0.643582 -0.103956 0.489074 0.579484|293.837 -21.8645 168.488|0|-1|-1|0.0817724|1 0 0 0|0.628319 1.0472 4.18879|-1
2629||0.203368 -0.861281 -0.0905243 0.456773|306.564 320.575 475.022|0|-1|-1|0.0817718|1 0 0 0|5.02655 2.0944 5.23599|-1
2630||0.482963 0.836516 0.224144 -0.12941|69.3506 388.291 225.982|0|-1|-1|0.0817712|1 0 0 0|3.14159 2.0944 3.66519|-1
2631||0.404508 -0.700629 0.509037 -0.293893|210.266 337.41 464.454|0|-1|-1|0.0817709|1 0 0 0|1.25664 2.0944 0|-1
2632||0.5 0.183013 -0.683013 0.5|441.241 200.917 149.524|0|-1|-1|0.0817687|1 0 0 0|3.66519 1.5708 1.0472|-1
2633||0.258819 -0.482963 0.836516 -1.05367e-08|326.62 155.583 393.431|0|-1|-1|0.0817604|1 0 0 0|1.0472 2.61799 5.23599|-1
2634||0.183013 0.183013 0.683013 -0.683013|180.476 336.66 404.378|0|-1|-1|0.0817601|1 0 0 0|3.14159 1.5708 5.75959|-1
2635||0.445503 0.393167 0.771634 -0.226995|69.055 144.829 405.143|0|-1|-1|0.0817567|1 0 0 0|2.51327 2.0944 4.71239|-1
2636||1.86265e-09 7.67988e-09 0.707107 0.707107|296.507 68.34 27.3269|0|-1|-1|0.0817516|1 0 0 0|3.14159 1.5708 0|-1
2637||0.489074 -0.579484 0.643582 0.103956|293.138 111.466 485.022|0|-1|-1|0.0817512|1 0 0 0|0.628319 2.0944 5.23599|-1
2638||0.25 -0.25 -0.0669873 -0.933013|205.741 414.116 51.1408|0|-1|-1|0.0817498|1 0 0 0|1.0472 0.523599 1.5708|-1
2639||0.75 -0.433013 -0.25 -0.433013|-39.3776 119.632 202.352|0|-1|-1|0.0817377|1 0 0 0|0 1.0472 1.0472|-1
2640||0.404508 0.700629 -0.509037 -0.293893|328.028 401.541 119.706|0|-1|-1|0.0817224|1 0 0 0|4.39823 2.0944 3.14159|-1
2641||0.0453243 -0.27232 0.419335 -0.864839|338.144 479.129 254.018|0|-1|-1|0.0817211|1 0 0 0|2.51327 1.0472 0.523599|-1
2642||0.489074 0.579484 -0.643582 0.103956|404.632 352.452 179.138|0|-1|-1|0.0817154|1 0 0 0|3.76991 2.0944 2.0944|-1
2643||0.489074 -0.579484 -0.643582 -0.103956|121.163 13.1355 266.512|0|-1|-1|0.081709|1 0 0 0|5.65487 2.0944 1.0472|-1
2644||0.673028 -0.179184 -0.46679 0.545007|388.808 66.7014 249.018|0|-1|-1|0.0817039|1 0 0 0|4.39823 1.0472 0.523599|-1
2645||0.46679 -0.545007 0.673028 -0.179184|198.94 266.995 416.241|0|-1|-1|0.0817027|1 0 0 0|1.25664 2.0944 5.75959|-1
2646||0.388573 -0.310356 0.808504 -0.31466|255.05 177.198 476.241|0|-1|-1|0.0816961|1 0 0 0|1.88496 2.0944 5.75959|-1
2647||0.353553 0.707107 -1.23554e-08 -0.612372|230.917 526.241 215.476|0|-1|-1|0.081692|1 0 0 0|4.18879 1.5708 4.18879|-1
2648||0.499315 -0.72631 -0.471671 0.026168|90.2065 81.9598 318.178|0|-1|-1|0.0816899|1 0 0 0|5.65487 2.0944 0.523599|-1
2649||0.135476 -0.493844 -0.0782172 -0.855363|170.123 348.166 29.8571|0|-1|-1|0.0816873|1 0 0 0|1.25664 1.0472 1.5708|-1
2650||0.203368 0.861281 -0.0905243 -0.456773|256.404 436.04 252.648|0|-1|-1|0.081683|1 0 0 0|4.39823 2.0944 4.18879|-1
2651||0.707107 -0.612372 -0.353553 3.72529e-09|154.138 6.56943 345.371|0|-1|-1|0.0816824|1 0 0 0|5.75959 1.5708 0.523599|-1
2652||0.258819 -0 -9.12506e-09 0.965926|470.649 325.371 103.34|0|-1|-1|0.0816808|1 0 0 0|0 0 3.66519|-1
2653||0.5 -0.683013 -0.183013 -0.5|18.7587 179.083 194.524|0|-1|-1|0.0816805|1 0 0 0|0.523599 1.5708 1.0472|-1
2654||0.183013 -0.683013 -0.683013 -0.183013|67.3269 -15.1429 264.852|0|-1|-1|0.0816805|1 0 0 0|0 2.61799 1.5708|-1
2655||0.393167 0.445503 -0.226995 0.771634|289.401 369.879 49.8571|0|-1|-1|0.0816801|1 0 0 0|2.51327 1.0472 1.5708|-1
2656||0.489074 0.579484 -0.643582 0.103956|384.632 297.452 99.1378|0|-1|-1|0.0816739|1 0 0 0|3.76991 2.0944 2.0944|-1
2657||0.353553 -0.353553 -0.612372 0.612372|348.859 194.017 397.673|0|-1|-1|0.0816701|1 0 0 0|4.18879 1.5708 0|-1
2658||1.05367e-08 -1 1.05367e-08 0|83.4932 327.673 346.66|0|-1|-1|0.0816685|1 0 0 0|0 3.14159 0|-1
2659||0.683013 0.683013 -0.183013 -0.183013|139.017 408.859 92.3269|0|-1|-1|0.0816676|1 0 0 0|3.66519 1.5708 3.14159|-1
2660||0.0782172 0.855363 0.135476 -0.493844|279.704 365.522 385.143|0|-1|-1|0.0816526|1 0 0 0|4.39823 2.0944 4.71239|-1
2661||0.103956 -0.643582 -0.579484 -0.489074|70.368 67.5479 99.1378|0|-1|-1|0.0816515|1 0 0 0|0.628319 2.0944 2.0944|-1
2662||0.683013 -0.0669873 0.25 -0.683013|25.402 309.939 214.083|0|-1|-1|0.0816514|1 0 0 0|2.0944 0.523599 5.75959|-1
2663||0.612372 0.612372 -0.353553 0.353553|335.371 381.66 4.35057|0|-1|-1|0.0816508|1 0 0 0|3.14159 1.5708 2.0944|-1
2664||0.31466 0.808504 -0.310356 -0.388573|262.525 469.583 195.982|0|-1|-1|0.0816507|1 0 0 0|4.39823 2.0944 3.66519|-1
2665||0.683013 -0.0669873 0.25 -0.683013|-44.598 334.939 174.083|0|-1|-1|0.0816483|1 0 0 0|2.0944 0.523599 5.75959|-1
2666||0.0453243 -0.27232 -0.419335 0.864839|313.59 366.111 302.081|0|-1|-1|0.0816472|1 0 0 0|3.76991 1.0472 5.75959|-1
2667||9.12506e-09 -0.707107 0 0.707107|356.66 392.673 306.507|0|-1|-1|0.0816429|1 0 0 0|4.71239 1.5708 4.71239|-1
2668||2.63418e-09 0.612372 0.353553 0.707107|61.7087 284.018 -5.64943|0|-1|-1|0.0816366|1 0 0 0|1.0472 1.5708 2.0944|-1
2669||0.683013 -0.683013 0.183013 -0.183013|14.8571 175.148 472.673|0|-1|-1|0.0816359|1 0 0 0|0.523599 1.5708 0|-1
2670||0.404508 -0.700629 -0.509037 0.293893|211.184 116.046 459.454|0|-1|-1|0.0816337|1 0 0 0|5.02655 2.0944 0|-1
2671||0.683013 -0.183013 0.683013 -0.183013|93.34 144.629 420.649|0|-1|-1|0.0816296|1 0 0 0|1.5708 1.5708 5.23599|-1
2672||0.226995 0.771634 -0.393167 0.445503|229.451 481.158 229.017|0|-1|-1|0.0816267|1 0 0 0|2.51327 2.0944 1.5708|-1
2673||0.183013 0.683013 -0.183013 -0.683013|296.66 449.378 235.476|0|-1|-1|0.0816264|1 0 0 0|4.71239 1.5708 4.18879|-1
2674||0.579484 0.489074 -0.103956 0.643582|273.138 318.534 -65.0222|0|-1|-1|0.0816198|1 0 0 0|2.51327 1.0472 2.0944|-1
2675||0.224144 0.12941 0.482963 -0.836516|200.476 452.795 402.081|0|-1|-1|0.0816198|1 0 0 0|3.14159 1.0472 5.75959|-1
2676||0.612372 0.707107 -1.0861e-08 -0.353553|149.138 443.431 109.629|0|-1|-1|0.0816194|1 0 0 0|3.66519 1.5708 3.66519|-1
2677||0.836516 0.224144 -0.12941 0.482963|280.371 114.138 51.5694|0|-1|-1|0.0816137|1 0 0 0|3.14159 0.523599 2.0944|-1
2678||0.353553 -0.612372 0.353553 -0.612372|53.34 435.649 385.371|0|-1|-1|0.0816117|1 0 0 0|1.5708 1.5708 0.523599|-1
2679||0.310356 -0.388573 0.31466 -0.808504|92.4751 469.583 299.018|0|-1|-1|0.0816103|1 0 0 0|1.88496 1.0472 0.523599|-1
2680||0.612372 0.353553 0.612372 0.353553|148.34 -30.6494 104.629|0|-1|-1|0.0816061|1 0 0 0|1.5708 1.5708 3.66519|-1
2681||0.179184 -0.673028 0.545007 -0.46679|201.045 407.429 403.178|0|-1|-1|0.0816045|1 0 0 0|1.88496 2.0944 0.523599|-1
2682||0.847101 -0.334565 -0.371572 -0.180057|110.597 22.6787 127.352|0|-1|-1|0.0815906|1 0 0 0|5.65487 1.0472 1.0472|-1
2683||0.135476 0.493844 -0.0782172 0.855363|215.296 350.522 24.8571|0|-1|-1|0.0815897|1 0 0 0|1.88496 1.0472 1.5708|-1
2684||0.707107 -0.612372 -0.353553 7.45058e-09|94.1378 26.5694 270.371|0|-1|-1|0.0815779|1 0 0 0|5.75959 1.5708 0.523599|-1
2685||0.183013 0.183013 0.683013 -0.683013|230.476 306.66 399.378|0|-1|-1|0.081576|1 0 0 0|3.14159 1.5708 5.75959|-1
2686||7.45058e-09 0.353553 -0.612372 -0.707107|410.022 219.719 114.629|0|-1|-1|0.081575|1 0 0 0|5.75959 1.5708 3.66519|-1
2687||0.25 -0.433013 -0.75 -0.433013|124.629 31.5694 89.1378|0|-1|-1|0.0815709|1 0 0 0|0 2.0944 2.0944|-1
2688||0.224144 -0.12941 0.482963 0.836516|380.649 174.58 26.8216|0|-1|-1|0.0815483|1 0 0 0|0 1.0472 3.66519|-1
2689||0.499315 0.72631 -0.471671 -0.026168|304.504 417.243 147.919|0|-1|-1|0.0815378|1 0 0 0|3.76991 2.0944 2.61799|-1
2690||0.183013 -0.683013 -0.683013 -0.183013|42.3269 94.8571 244.852|0|-1|-1|0.0815286|1 0 0 0|0 2.61799 1.5708|-1
2691||0.866025 -7.45058e-09 -7.45058e-09 -0.5|-4.37761 265.476 78.34|0|-1|-1|0.0815278|1 0 0 0|0 0 1.0472|-1
2692||0.353553 0.707107 -1.29048e-08 -0.612372|230.917 526.241 220.476|0|-1|-1|0.0815276|1 0 0 0|4.18879 1.5708 4.18879|-1
2693||0.183013 -0.683013 0.683013 0.183013|362.673 275.983 368.859|0|-1|-1|0.0815254|1 0 0 0|0 2.61799 4.71239|-1
2694||0.482963 -0.12941 0.224144 -0.836516|153.446 391.54 185.731|0|-1|-1|0.0815229|1 0 0 0|2.0944 0.523599 0|-1
2695||0.683013 0.183013 -0.683013 -0.183013|321.66 139.629 89.3506|0|-1|-1|0.0815212|1 0 0 0|4.71239 1.5708 2.0944|-1
2696||0.683013 -0.183013 0.183013 0.683013|452.673 49.8571 180.148|0|-1|-1|0.0815159|1 0 0 0|0 0.523599 4.71239|-1
2697||0.25 -0.183013 0.183013 -0.933013|169.744 425.781 204.58|0|-1|-1|0.0815137|1 0 0 0|2.0944 0.523599 0.523599|-1
2698||0.683013 0.183013 -0.683013 0.183013|374.442 139.706 63.4932|0|-1|-1|0.0815128|1 0 0 0|4.18879 1.5708 1.5708|-1
2699||0.0669873 0.933013 0.25 -0.25|134.086 340.633 368.859|0|-1|-1|0.081512|1 0 0 0|4.18879 2.61799 4.71239|-1
2700||0.404508 -0.700629 -0.509037 0.293893|211.184 116.046 454.454|0|-1|-1|0.0815049|1 0 0 0|5.02655 2.0944 0|-1
2701||0.823639 0.475528 -0.154508 -0.267617|131.956 349.107 -34.4542|0|-1|-1|0.0815037|1 0 0 0|3.76991 1.0472 3.14159|-1
2702||0.183013 -0.683013 0.183013 -0.683013|93.34 414.378 159.524|0|-1|-1|0.0815017|1 0 0 0|1.5708 1.5708 1.0472|-1
2703||0.25 -0.933013 -0.25 -0.0669873|34.3506 264.018 368.291|0|-1|-1|0.0814941|1 0 0 0|0 2.61799 0.523599|-1
2704||0.224144 0.12941 -0.482963 0.836516|340.649 378.291 269.018|0|-1|-1|0.0814889|1 0 0 0|3.14159 1.0472 0.523599|-1
2705||0.5 0.5 0.5 -0.5|72.3269 361.66 371.507|0|-1|-1|0.0814876|1 0 0 0|3.14159 1.5708 4.71239|-1
2706||0.612372 0.353553 -0.612372 0.353553|409.454 214.269 43.4932|0|-1|-1|0.0814867|1 0 0 0|3.66519 1.5708 1.5708|-1
2707||0.179184 0.673028 0.545007 0.46679|48.2976 143.874 97.9187|0|-1|-1|0.0814859|1 0 0 0|1.25664 2.0944 2.61799|-1
2708||0.683013 -0.25 -0.0669873 0.683013|409.598 85.0614 284.083|0|-1|-1|0.0814815|1 0 0 0|5.23599 0.523599 5.75959|-1
2709||0.445503 -0.393167 0.771634 0.226995|329.401 30.1207 420.143|0|-1|-1|0.0814807|1 0 0 0|0.628319 2.0944 4.71239|-1
2710||0.700629 0.404508 0.293893 0.509037|165.266 77.59 45.5458|0|-1|-1|0.0814792|1 0 0 0|1.88496 1.0472 3.14159|-1
2711||0.683013 0.5 0.5 0.183013|1.56944 79.1378 149.629|0|-1|-1|0.0814753|1 0 0 0|2.0944 1.5708 3.66519|-1
2712||0.445503 -0.393167 -0.771634 -0.226995|140.549 -21.1578 249.017|0|-1|-1|0.0814683|1 0 0 0|5.65487 2.0944 1.5708|-1
2713||0.103956 0.643582 0.579484 -0.489074|196.862 233.534 445.022|0|-1|-1|0.0814625|1 0 0 0|3.76991 2.0944 5.23599|-1
2714||0.612372 0.353553 0.612372 0.353553|148.34 -25.6494 109.629|0|-1|-1|0.0814619|1 0 0 0|1.5708 1.5708 3.66519|-1
2715||0.612372 0.353553 0.353553 -0.612372|-7.67311 363.859 210.983|0|-1|-1|0.0814618|1 0 0 0|3.14159 1.0472 4.71239|-1
2716||0.371572 0.180057 -0.847101 0.334565|435.898 183.665 281.512|0|-1|-1|0.081459|1 0 0 0|3.76991 2.0944 1.0472|-1
2717||0.135476 0.493844 0.0782172 -0.855363|282.886 437.297 215.983|0|-1|-1|0.0814578|1 0 0 0|4.39823 1.0472 4.71239|-1
2718||0.836516 0.224144 -0.12941 -0.482963|136.295 244.166 0.557594|0|-1|-1|0.081457|1 0 0 0|4.18879 0.523599 3.14159|-1
2719||0 -0.612372 0.353553 -0.707107|214.083 516.241 164.524|0|-1|-1|0.0814412|1 0 0 0|1.0472 1.5708 2.0944|-1
2720||0.334565 -0.847101 0.180057 0.371572|259.041 249.764 435.022|0|-1|-1|0.0814389|1 0 0 0|5.65487 2.0944 5.23599|-1
2721||0.226995 0.771634 -0.393167 0.445503|224.451 446.158 129.017|0|-1|-1|0.0814356|1 0 0 0|2.51327 2.0944 1.5708|-1
2722||0.353553 -0.612372 -0.612372 -0.353553|67.3269 -3.85923 169.017|0|-1|-1|0.0814335|1 0 0 0|0 2.0944 1.5708|-1
2723||7.45058e-09 7.45058e-09 -0.5 0.866025|296.507 404.442 240.294|0|-1|-1|0.0814332|1 0 0 0|0 1.0472 3.14159|-1
2724||0.31466 -0.808504 0.310356 -0.388573|59.7625 355.452 398.178|0|-1|-1|0.0814202|1 0 0 0|1.25664 2.0944 0.523599|-1
2725||0.707107 -0.353553 -0.612372 7.90253e-09|220.917 -11.2413 139.524|0|-1|-1|0.0814174|1 0 0 0|5.23599 1.5708 1.0472|-1
2726||0.25 -0.933013 0.25 0.0669873|189.524 267.081 437.795|0|-1|-1|0.0814144|1 0 0 0|0 2.61799 5.75959|-1
2727||6.45239e-09 -6.45239e-09 -0.5 -0.866025|331.507 200.731 30.5458|0|-1|-1|0.0814111|1 0 0 0|0 1.0472 3.14159|-1
2728||0.933013 -0.25 -0.0669873 -0.25|54.3506 61.8216 159.58|0|-1|-1|0.0814094|1 0 0 0|0 0.523599 0.523599|-1
2729||0.25 0.433013 -0.75 0.433013|424.378 298.344 296.512|0|-1|-1|0.0814055|1 0 0 0|3.14159 2.0944 1.0472|-1
2730||0.482963 0.836516 0.224144 -0.12941|59.3506 383.291 205.982|0|-1|-1|0.0814034|1 0 0 0|3.14159 2.0944 3.66519|-1
2731||0.25 -0.183013 -0.183013 0.933013|422.574 353.803 229.083|0|-1|-1|0.0813969|1 0 0 0|4.18879 0.523599 5.75959|-1
2732||0.267617 -0.154508 -0.475528 0.823639|459.538 311.879 280.294|0|-1|-1|0.0813955|1 0 0 0|3.76991 1.0472 0|-1
2733||0.0669873 -0.25 0.933013 0.25|370.649 41.8216 235.42|0|-1|-1|0.0813952|1 0 0 0|0 2.61799 3.66519|-1
2734||0 -0.866025 -0.5 -1.58051e-08|15.6224 159.524 341.66|0|-1|-1|0.0813949|1 0 0 0|0 3.14159 1.0472|-1
2735||0.226995 0.771634 -0.393167 0.445503|264.451 436.158 209.017|0|-1|-1|0.0813938|1 0 0 0|2.51327 2.0944 1.5708|-1
2736||0.5 0.183013 0.683013 -0.5|76.8216 310.42 425.649|0|-1|-1|0.0813898|1 0 0 0|2.61799 1.5708 5.23599|-1
2737||0.12941 0.224144 -0.836516 0.482963|395.649 255.42 328.178|0|-1|-1|0.0813894|1 0 0 0|3.14159 2.0944 0.523599|-1
2738||0.836516 -0.224144 0.12941 -0.482963|4.43886 219.586 210.731|0|-1|-1|0.0813846|1 0 0 0|1.0472 0.523599 0|-1
2739||9.85619e-09 0.353553 -0.612372 -0.707107|450.022 174.719 139.629|0|-1|-1|0.081367|1 0 0 0|5.75959 1.5708 3.66519|-1
2740||6.45239e-09 -0.612372 0.353553 -0.707107|214.083 511.241 164.524|0|-1|-1|0.0813659|1 0 0 0|1.0472 1.5708 2.0944|-1
2741||0.183013 -0.5 0.5 -0.683013|174.719 475.022 380.371|0|-1|-1|0.0813618|1 0 0 0|2.0944 1.5708 0.523599|-1
2742||0.0453243 -0.27232 -0.419335 0.864839|318.59 366.111 347.081|0|-1|-1|0.0813521|1 0 0 0|3.76991 1.0472 5.75959|-1
2743||0.612372 0.612372 0.353553 -0.353553|-14.3776 316.66 260.476|0|-1|-1|0.0813514|1 0 0 0|3.14159 1.5708 4.18879|-1
2744||0.0669873 0.25 -0.933013 0.25|370.649 185.982 328.291|0|-1|-1|0.0813477|1 0 0 0|3.14159 2.61799 0.523599|-1
2745||7.45058e-09 -0.224144 0.12941 -0.965926|233.493 436.167 101.656|0|-1|-1|0.0813476|1 0 0 0|2.0944 0.523599 1.0472|-1
2746||0.5 -1.17804e-08 1.05367e-08 0.866025|404.378 179.524 43.34|0|-1|-1|0.0813389|1 0 0 0|0 0 4.18879|-1
2747||0.353553 -0.353553 0.612372 0.612372|399.378 118.34 235.476|0|-1|-1|0.0813378|1 0 0 0|0 1.5708 4.18879|-1
2748||6.96938e-09 0.353553 -0.612372 -0.707107|420.022 214.719 169.629|0|-1|-1|0.081337|1 0 0 0|5.75959 1.5708 3.66519|-1
2749||0.353553 -8.73658e-09 -0.707107 0.612372|510.022 175.281 315.371|0|-1|-1|0.0813335|1 0 0 0|3.66519 1.5708 0.523599|-1
2750||0.352244 0.497261 -0.0522642 -0.791154|268.501 441.595 193.488|0|-1|-1|0.0813231|1 0 0 0|4.39823 1.0472 4.18879|-1
2751||0.612372 1.05367e-08 0.707107 0.353553|229.083 -11.2413 220.476|0|-1|-1|0.0813216|1 0 0 0|1.0472 1.5708 4.18879|-1
2752||0.258819 1.29048e-08 7.45058e-09 0.965926|420.649 275.371 103.34|0|-1|-1|0.0813209|1 0 0 0|0 0 3.66519|-1
2753||0.25 -0.683013 -0.683013 0.0669873|103.45 90.317 373.291|0|-1|-1|0.0813136|1 0 0 0|5.23599 2.61799 0.523599|-1
2754||0.224144 -0.12941 0.482963 0.836516|460.649 159.58 76.8216|0|-1|-1|0.0813035|1 0 0 0|0 1.0472 3.66519|-1
2755||0.31466 -0.808504 0.310356 -0.388573|59.7625 350.452 398.178|0|-1|-1|0.0812968|1 0 0 0|1.25664 2.0944 0.523599|-1
2756||0.0522642 -0.791154 0.352244 -0.497261|201.499 421.595 266.512|0|-1|-1|0.0812963|1 0 0 0|1.88496 2.0944 1.0472|-1
2757||0.771634 -0.226995 -0.445503 -0.393167|95.5991 95.1207 64.8571|0|-1|-1|0.0812944|1 0 0 0|5.65487 1.0472 1.5708|-1
2758||1.29048e-08 -1 0 1.05367e-08|53.4932 367.673 311.66|0|-1|-1|0.0812938|1 0 0 0|0 3.14159 0|-1
2759||0.419335 -0.864839 0.0453243 -0.27232|80.3613 238.143 358.178|0|-1|-1|0.0812936|1 0 0 0|0.628319 2.0944 0.523599|-1
2760||0.499315 0.72631 -0.471671 -0.026168|299.504 427.243 92.9187|0|-1|-1|0.0812909|1 0 0 0|3.76991 2.0944 2.61799|-1
2761||0.707107 -0.353553 -0.612372 1.26331e-08|230.917 -16.2413 194.524|0|-1|-1|0.0812845|1 0 0 0|5.23599 1.5708 1.0472|-1
2762||0.683013 0.183013 0.183013 -0.683013|62.3269 395.143 175.148|0|-1|-1|0.0812745|1 0 0 0|3.14159 0.523599 4.71239|-1
2763||0.489074 -0.579484 0.643582 0.103956|278.138 106.466 415.022|0|-1|-1|0.0812609|1 0 0 0|0.628319 2.0944 5.23599|-1
2764||0.103956 -0.643582 0.579484 0.489074|420.332 260.878 307.648|0|-1|-1|0.0812592|1 0 0 0|5.65487 2.0944 4.18879|-1
2765||0.683013 0.0669873 0.25 0.683013|311.55 55.317 106.709|0|-1|-1|0.0812537|1 0 0 0|1.0472 0.523599 3.66519|-1
2766||0.103956 0.643582 0.579484 -0.489074|101.862 293.534 520.022|0|-1|-1|0.0812522|1 0 0 0|3.76991 2.0944 5.23599|-1
2767||0.25 0.25 0.0669873 -0.933013|227.596 448.696 120.148|0|-1|-1|0.0812473|1 0 0 0|4.18879 0.523599 4.71239|-1
2768||0.179184 -0.673028 0.545007 -0.46679|196.045 432.429 318.178|0|-1|-1|0.0812432|1 0 0 0|1.88496 2.0944 0.523599|-1
2769||0.5 -9.12506e-09 7.45058e-09 0.866025|404.378 209.524 153.34|0|-1|-1|0.0812426|1 0 0 0|0 0 4.18879|-1
2770||0.808504 0.31466 -0.388573 -0.310356|219.95 272.198 -71.2413|0|-1|-1|0.0812377|1 0 0 0|4.39823 1.0472 2.61799|-1
2771||0.353553 0.353553 -0.612372 0.612372|414.378 326.66 154.524|0|-1|-1|0.0812362|1 0 0 0|3.14159 1.5708 1.0472|-1
2772||0.808504 0.31466 0.388573 0.310356|109.762 69.5478 46.8216|0|-1|-1|0.0812325|1 0 0 0|1.88496 1.0472 3.66519|-1
2773||0.612372 -0.707107 7.21399e-09 0.353553|231.512 101.656 459.378|0|-1|-1|0.0812307|1 0 0 0|5.75959 1.5708 5.75959|-1
2774||0.0782172 -0.855363 0.135476 0.493844|359.877 323.166 380.143|0|-1|-1|0.0812261|1 0 0 0|5.02655 2.0944 4.71239|-1
2775||0.0522642 0.791154 0.352244 0.497261|-5.50519 282.434 99.1378|0|-1|-1|0.0812253|1 0 0 0|1.25664 2.0944 2.0944|-1
2776||0.393167 -0.445503 -0.226995 -0.771634|99.055 250.171 39.8571|0|-1|-1|0.0812253|1 0 0 0|0.628319 1.0472 1.5708|-1
2777||0.933013 -0.183013 0.183013 -0.25|-22.5743 126.197 159.083|0|-1|-1|0.0812208|1 0 0 0|1.0472 0.523599 5.75959|-1
2778||0.353553 0.612372 0.353553 -0.612372|139.706 464.442 331.507|0|-1|-1|0.0812195|1 0 0 0|3.66519 1.5708 4.71239|-1
