solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
2098||0.0669873 0.683013 0.683013 0.25|1.96015 9.04092 229.275|0|-1|-1|0.0855156|1 0 0 0|1.0472 2.61799 2.61799|-1
2099||0.25 -0.0669873 0.25 0.933013|432.564 199.996 93.9401|0|-1|-1|0.0855136|1 0 0 0|0 0.523599 3.66519|-1
2100||0.847101 -0.334565 -0.371572 -0.180057|73.7625 -92.5892 64.2878|0|-1|-1|0.0855125|1 0 0 0|5.65487 1.0472 1.0472|-1
2101||0.683013 0.183013 -0.183013 0.683013|391.633 93.6075 -40.1672|0|-1|-1|0.0855114|1 0 0 0|3.14159 0.523599 1.5708|-1
2102||0.683013 0.5 0.5 -0.183013|-81.2034 224.275 303.431|0|-1|-1|0.0855113|1 0 0 0|2.61799 1.5708 4.18879|-1
2103||0.612372 -0.612372 -0.353553 -0.353553|-37.6176 64.2903 176.569|0|-1|-1|0.0855089|1 0 0 0|0 1.5708 1.0472|-1
2104||0.12941 -0.965926 1.17804e-08 0.224144|132.595 344.995 529.366|0|-1|-1|0.0855084|1 0 0 0|5.23599 2.61799 5.23599|-1
2105||0.683013 0.683013 0.183013 -0.183013|-57.564 415.71 204.049|0|-1|-1|0.0855063|1 0 0 0|3.14159 1.5708 3.66519|-1
2106||0.808504 0.31466 -0.388573 -0.310356|237.471 242.667 -66.2034|0|-1|-1|0.0855033|1 0 0 0|4.39823 1.0472 2.61799|-1
2107||0.808504 -0.31466 0.388573 -0.310356|-116.09 197.283 347.994|0|-1|-1|0.0854843|1 0 0 0|1.25664 1.0472 5.75959|-1
2108||0.612372 0.353553 -0.353553 0.612372|486.633 263.501 -19.6022|0|-1|-1|0.0854801|1 0 0 0|3.14159 1.0472 1.5708|-1
2109||0.12941 -0.965926 -9.12506e-09 -0.224144|-60.424 380.492 366.369|0|-1|-1|0.0854664|1 0 0 0|1.0472 2.61799 1.0472|-1
2110||0.499315 0.72631 -0.471671 -0.026168|379.928 484.538 112.006|0|-1|-1|0.0854659|1 0 0 0|3.76991 2.0944 2.61799|-1
2111||0.0669873 -0.683013 0.683013 -0.25|359.203 444.644 426.06|0|-1|-1|0.0854635|1 0 0 0|2.0944 2.61799 0.523599|-1
2112||0.707107 -1.17804e-08 -0 -0.707107|73.3669 339.166 24.2903|0|-1|-1|0.0854589|1 0 0 0|0 0 1.5708|-1
2113||0.847101 -0.334565 -0.371572 -0.180057|68.7625 -97.5892 69.2878|0|-1|-1|0.0854511|1 0 0 0|5.65487 1.0472 1.0472|-1
2114||0.707107 -0.353553 0.612372 1.49012e-08|62.3916 76.794 532.564|0|-1|-1|0.0854428|1 0 0 0|1.0472 1.5708 5.23599|-1
2115||0.0453243 -0.27232 0.419335 -0.864839|327.141 493.061 244.996|0|-1|-1|0.0854402|1 0 0 0|2.51327 1.0472 0.523599|-1
2116||0.353553 8.33e-09 0.707107 -0.612372|152.503 412.3 512.618|0|-1|-1|0.0854177|1 0 0 0|2.61799 1.5708 5.75959|-1
2117||0.5 0.866025 1.17804e-08 1.39388e-08|90.8338 473.901 164.82|0|-1|-1|0.0854137|1 0 0 0|3.14159 2.0944 3.14159|-1
2118||0.183013 0.683013 0.183013 0.683013|-5.70973 315.951 -67.564|0|-1|-1|0.0854102|1 0 0 0|1.5708 1.5708 2.0944|-1
2119||0.46679 0.545007 -0.673028 -0.179184|429.613 369.593 52.0063|0|-1|-1|0.085407|1 0 0 0|4.39823 2.0944 2.61799|-1
2120||0.183013 0.5 -0.5 0.683013|377.994 444.393 141.569|0|-1|-1|0.0854051|1 0 0 0|2.61799 1.5708 1.0472|-1
2121||0.46679 0.545007 0.673028 0.179184|-95.1607 21.2781 225.004|0|-1|-1|0.0853938|1 0 0 0|1.88496 2.0944 3.66519|-1
2122||0.489074 -0.579484 -0.643582 -0.103956|83.6989 -63.7931 242.497|0|-1|-1|0.0853857|1 0 0 0|5.65487 2.0944 1.0472|-1
2123||0.183013 0.933013 -0.25 -0.183013|253.474 491.245 302.608|0|-1|-1|0.0853854|1 0 0 0|4.18879 2.61799 3.66519|-1
2124||0.433013 0.75 -0.433013 0.25|265.951 524.366 60.713|0|-1|-1|0.0853785|1 0 0 0|3.14159 2.0944 2.0944|-1
2125||0.12941 0.965926 7.45058e-09 0.224144|18.2607 409.1 214.302|0|-1|-1|0.0853785|1 0 0 0|2.0944 2.61799 2.0944|-1
2126||0.183013 0.183013 -0.683013 0.683013|512.564 415.71 310.951|0|-1|-1|0.0853715|1 0 0 0|3.14159 1.5708 0.523599|-1
2127||0.183013 0.5 -0.5 0.683013|372.994 449.393 146.569|0|-1|-1|0.0853714|1 0 0 0|2.61799 1.5708 1.0472|-1
2128||0.393167 0.445503 0.226995 -0.771634|209.989 488.808 301.393|0|-1|-1|0.0853689|1 0 0 0|3.76991 1.0472 4.71239|-1
2129||0.847101 0.334565 0.371572 -0.180057|-82.6681 192.129 202.503|0|-1|-1|0.0853682|1 0 0 0|2.51327 1.0472 4.18879|-1
2130||0.612372 -0.612372 -0.353553 0.353553|268.501 -9.60225 466.633|0|-1|-1|0.0853632|1 0 0 0|5.23599 1.5708 0|-1
2131||0.612372 0.353553 -0.612372 0.353553|483.389 249.768 75.8338|0|-1|-1|0.0853589|1 0 0 0|3.66519 1.5708 1.5708|-1
2132||1.17804e-08 0.707107 -0.707107 -0|451.633 339.166 380.71|0|-1|-1|0.0853553|1 0 0 0|0 3.14159 1.5708|-1
2133||0.12941 -0.482963 0.836516 0.224144|467.618 202.503 342.3|0|-1|-1|0.0853519|1 0 0 0|0 2.61799 4.18879|-1
2134||0.864839 -0.419335 0.27232 -0.0453243|-27.3353 40.3351 407.994|0|-1|-1|0.085349|1 0 0 0|0.628319 1.0472 5.75959|-1
2135||0.612372 -0.612372 0.353553 -0.353553|19.8328 281.393 416.633|0|-1|-1|0.085344|1 0 0 0|1.0472 1.5708 0|-1
2136||0.267617 0.154508 -0.475528 -0.823639|361.148 294.056 -33.3894|0|-1|-1|0.0853361|1 0 0 0|5.65487 1.0472 3.14159|-1
2137||0.836516 0 -0.258819 -0.482963|124.143 161.792 -69.3661|0|-1|-1|0.0853326|1 0 0 0|5.23599 0.523599 2.0944|-1
2138||0.683013 -0.0669873 -0.25 0.683013|463.538 14.4612 87.3915|0|-1|-1|0.0853325|1 0 0 0|4.18879 0.523599 0.523599|-1
2139||0.683013 -0.25 -0.0669873 0.683013|483.04 -40.9591 170.725|0|-1|-1|0.0853267|1 0 0 0|5.23599 0.523599 5.75959|-1
2140||0.5 0.683013 -0.183013 -0.5|224.302 532.497 194.049|0|-1|-1|0.0853223|1 0 0 0|4.18879 1.5708 3.66519|-1
2141||0.683013 -0.5 0.5 -0.183013|37.7004 217.503 452.618|0|-1|-1|0.0852898|1 0 0 0|1.0472 1.5708 5.75959|-1
2142||0.404508 0.700629 0.509037 0.293893|-75.9444 153.713 89.8204|0|-1|-1|0.0852772|1 0 0 0|1.88496 2.0944 3.14159|-1
2143||0.25 -0.183013 0.183013 -0.933013|171.526 516.245 162.392|0|-1|-1|0.0852721|1 0 0 0|2.0944 0.523599 0.523599|-1
2144||0.183013 -0.683013 -0.683013 -0.183013|38.3669 -59.6022 318.501|0|-1|-1|0.085261|1 0 0 0|0 2.61799 1.5708|-1
2145||0.771634 0.226995 -0.445503 0.393167|396.442 90.9095 -34.6022|0|-1|-1|0.0852595|1 0 0 0|3.76991 1.0472 1.5708|-1
2146||0.419335 0.864839 0.0453243 0.27232|-42.3353 424.665 57.0063|0|-1|-1|0.0852575|1 0 0 0|2.51327 2.0944 2.61799|-1
2147||0.334565 -0.847101 0.180057 0.371572|264.813 232.807 527.497|0|-1|-1|0.0852522|1 0 0 0|5.65487 2.0944 5.23599|-1
2148||0.456773 -0.0905243 0.861281 -0.203368|209.677 116.66 507.497|0|-1|-1|0.0852379|1 0 0 0|1.88496 2.0944 5.23599|-1
2149||0.183013 0.5 -0.5 0.683013|377.994 444.393 146.569|0|-1|-1|0.0852335|1 0 0 0|2.61799 1.5708 1.0472|-1
2150||0.866025 -7.45058e-09 -1.39388e-08 0.5|345.951 -62.564 24.2903|0|-1|-1|0.0852286|1 0 0 0|0 0 5.23599|-1
2151||0.25 0.25 0.0669873 -0.933013|380.1 505.336 166.499|0|-1|-1|0.0852202|1 0 0 0|4.18879 0.523599 4.71239|-1
2152||0.353553 -0.612372 0.353553 -0.612372|-5.70973 467.564 370.951|0|-1|-1|0.0852202|1 0 0 0|1.5708 1.5708 0.523599|-1
2153||0.226995 0.771634 0.393167 -0.445503|86.1473 320.882 444.602|0|-1|-1|0.0852201|1 0 0 0|3.76991 2.0944 4.71239|-1
2154||0.864839 -0.419335 -0.27232 0.0453243|122.859 -58.0611 209.996|0|-1|-1|0.0852178|1 0 0 0|5.65487 1.0472 0.523599|-1
2155||0.707107 -0.612372 -0.353553 7.90253e-09|110.713 -109.366 310.951|0|-1|-1|0.0852117|1 0 0 0|5.75959 1.5708 0.523599|-1
2156||0.456773 0.0905243 0.861281 0.203368|166.864 -114.464 295.712|0|-1|-1|0.0852022|1 0 0 0|1.25664 2.0944 4.18879|-1
2157||0.353553 -0.612372 0.353553 -0.612372|29.2903 492.564 255.951|0|-1|-1|0.0851883|1 0 0 0|1.5708 1.5708 0.523599|-1
2158||0.46679 0.545007 -0.673028 -0.179184|514.613 369.593 117.006|0|-1|-1|0.0851874|1 0 0 0|4.39823 2.0944 2.61799|-1
2159||0.864839 -0.419335 -0.27232 0.0453243|92.8595 -63.0611 164.996|0|-1|-1|0.0851861|1 0 0 0|5.65487 1.0472 0.523599|-1
2160||0.489074 0.579484 -0.643582 0.103956|404.735 413.544 160.713|0|-1|-1|0.0851825|1 0 0 0|3.76991 2.0944 2.0944|-1
2161||0.808504 -0.31466 0.388573 -0.310356|-101.09 172.283 417.994|0|-1|-1|0.0851688|1 0 0 0|1.25664 1.0472 5.75959|-1
2162||0.612372 0.612372 -0.353553 0.353553|315.951 345.71 -37.564|0|-1|-1|0.0851588|1 0 0 0|3.14159 1.5708 2.0944|-1
2163||0.707107 0.612372 0.353553 9.67859e-09|-92.4967 289.302 89.0486|0|-1|-1|0.0851551|1 0 0 0|2.61799 1.5708 3.66519|-1
2164||0.25 -0.683013 0.683013 -0.0669873|353.706 321.854 529.393|0|-1|-1|0.0851496|1 0 0 0|1.0472 2.61799 5.75959|-1
2165||0.5 0.183013 -0.683013 -0.5|362.3 197.503 -32.6176|0|-1|-1|0.0851479|1 0 0 0|5.23599 1.5708 2.61799|-1
2166||0.353553 8.33e-09 -0.707107 -0.612372|355.712 113.631 -52.6176|0|-1|-1|0.0851477|1 0 0 0|5.75959 1.5708 2.61799|-1
2167||0.683013 0.183013 -0.683013 -0.183013|355.71 134.049 -12.564|0|-1|-1|0.0851476|1 0 0 0|4.71239 1.5708 2.0944|-1
2168||0.026168 -0.471671 0.72631 -0.499315|374.131 401.502 368.206|0|-1|-1|0.0851445|1 0 0 0|2.51327 2.0944 0.523599|-1
2169||0.183013 -0.683013 0.183013 0.683013|518.901 335.18 424.166|0|-1|-1|0.085142|1 0 0 0|5.23599 1.5708 4.71239|-1
2170||0.0669873 -0.683013 -0.683013 0.25|91.2943 108.146 449.393|0|-1|-1|0.0851373|1 0 0 0|4.18879 2.61799 5.75959|-1
2171||0.334565 -0.847101 0.180057 0.371572|259.813 232.807 527.497|0|-1|-1|0.0851339|1 0 0 0|5.65487 2.0944 5.23599|-1
2172||0.683013 0.183013 -0.683013 -0.183013|355.71 134.049 -17.564|0|-1|-1|0.085128|1 0 0 0|4.71239 1.5708 2.0944|-1
2173||0.456773 0.0905243 0.861281 0.203368|171.864 -89.4644 390.712|0|-1|-1|0.0851244|1 0 0 0|1.25664 2.0944 4.18879|-1
2174||0.433013 -0.75 -0.433013 -0.25|-37.6176 47.7004 277.497|0|-1|-1|0.0851242|1 0 0 0|0 2.0944 1.0472|-1
2175||0.224144 -0.836516 -0.482963 -0.12941|-27.6176 94.2878 356.369|0|-1|-1|0.0851187|1 0 0 0|0 2.61799 1.0472|-1
2176||0.445503 -0.393167 -0.771634 -0.226995|259.989 -133.808 153.607|0|-1|-1|0.0851179|1 0 0 0|5.65487 2.0944 1.5708|-1
2177||0.46679 -0.545007 0.673028 -0.179184|161.052 184.209 521.203|0|-1|-1|0.0851164|1 0 0 0|1.25664 2.0944 5.75959|-1
2178||5.26836e-09 5.26836e-09 0.258819 -0.965926|344.166 493.389 170.232|0|-1|-1|0.0851138|1 0 0 0|0 0.523599 3.14159|-1
2179||0.456773 -0.0905243 -0.861281 0.203368|440.425 50.9193 322.497|0|-1|-1|0.0851107|1 0 0 0|4.39823 2.0944 1.0472|-1
2180||0.183013 0.683013 -0.683013 0.183013|431.633 404.602 253.501|0|-1|-1|0.0850986|1 0 0 0|3.14159 2.61799 1.5708|-1
2181||7.45058e-09 1.29048e-08 -0.965926 -0.258819|434.166 -23.3894 304.768|0|-1|-1|0.085087|1 0 0 0|0 2.61799 3.14159|-1
2182||0.026168 -0.471671 0.72631 -0.499315|349.131 486.502 383.206|0|-1|-1|0.085076|1 0 0 0|2.51327 2.0944 0.523599|-1
2183||1.17804e-08 0.866025 -0.5 1.05367e-08|340.951 407.564 395.71|0|-1|-1|0.0850744|1 0 0 0|0 3.14159 5.23599|-1
2184||0.183013 0.683013 0.183013 0.683013|-10.7097 290.951 -67.564|0|-1|-1|0.0850709|1 0 0 0|1.5708 1.5708 2.0944|-1
2185||0.183013 -0.183013 0.683013 0.683013|467.564 59.2903 144.049|0|-1|-1|0.0850671|1 0 0 0|0 1.5708 3.66519|-1
2186||0.445503 -0.393167 -0.771634 -0.226995|184.989 -63.8084 128.607|0|-1|-1|0.0850661|1 0 0 0|5.65487 2.0944 1.5708|-1
2187||0.683013 -0.25 0.0669873 -0.683013|-13.5376 345.539 117.392|0|-1|-1|0.0850644|1 0 0 0|1.0472 0.523599 0.523599|-1
2188||0.683013 0.0669873 0.25 0.683013|314.203 -49.6437 -26.0599|0|-1|-1|0.0850428|1 0 0 0|1.0472 0.523599 3.66519|-1
2189||0.0782172 -0.855363 -0.135476 -0.493844|-26.3709 321.654 173.607|0|-1|-1|0.0850425|1 0 0 0|1.25664 2.0944 1.5708|-1
2190||0.683013 0.683013 -0.183013 -0.183013|153.607 485.167 -11.6331|0|-1|-1|0.0850314|1 0 0 0|3.66519 1.5708 3.14159|-1
2191||0.393167 -0.445503 -0.226995 -0.771634|-6.44164 219.09 -29.6022|0|-1|-1|0.0850271|1 0 0 0|0.628319 1.0472 1.5708|-1
2192||0.5 -0.5 0.5 0.5|371.633 54.2903 349.166|0|-1|-1|0.0850139|1 0 0 0|0 1.5708 4.71239|-1
2193||0.75 0.433013 -0.25 0.433013|365.951 229.302 -87.4967|0|-1|-1|0.0850101|1 0 0 0|3.14159 1.0472 2.0944|-1
2194||0.707107 1.05367e-08 1.17804e-08 0.707107|406.633 -19.1662 19.2903|0|-1|-1|0.0850039|1 0 0 0|0 0 4.71239|-1
2195||0.25 -0.683013 0.683013 -0.0669873|328.706 271.854 494.393|0|-1|-1|0.0849981|1 0 0 0|1.0472 2.61799 5.75959|-1
2196||0.836516 -0 -0.258819 0.482963|379.028 -24.5998 -7.29956|0|-1|-1|0.0849968|1 0 0 0|4.18879 0.523599 1.0472|-1
2197||0.707107 -0.353553 0.612372 -1.17804e-08|62.3915 41.794 417.564|0|-1|-1|0.084994|1 0 0 0|1.0472 1.5708 5.23599|-1
2198||0.224144 0.836516 -0.482963 0.12941|265.951 547.497 224.302|0|-1|-1|0.08496|1 0 0 0|3.14159 2.61799 2.0944|-1
2199||0.471671 0.026168 -0.499315 -0.72631|306.503 269.82 -106.203|0|-1|-1|0.0849558|1 0 0 0|5.65487 1.0472 2.61799|-1
2200||0.683013 0.0669873 0.25 0.683013|319.203 -54.6437 -21.0599|0|-1|-1|0.084952|1 0 0 0|1.0472 0.523599 3.66519|-1
2201||0.0669873 0.683013 0.683013 0.25|1.96015 9.04092 224.275|0|-1|-1|0.0849503|1 0 0 0|1.0472 2.61799 2.61799|-1
2202||0.026168 0.471671 0.72631 0.499315|55.0724 -69.5376 47.0063|0|-1|-1|0.0849467|1 0 0 0|0.628319 2.0944 2.61799|-1
2203||0.12941 -0.482963 -0.836516 -0.224144|169.049 -137.497 249.302|0|-1|-1|0.0849429|1 0 0 0|0 2.61799 2.0944|-1
2204||0.545007 0.46679 0.179184 0.673028|211.052 130.791 -96.2034|0|-1|-1|0.0849187|1 0 0 0|1.88496 1.0472 2.61799|-1
2205||0.612372 -0.707107 3.72529e-09 0.353553|277.497 2.70044 502.618|0|-1|-1|0.084917|1 0 0 0|5.75959 1.5708 5.75959|-1
2206||0.579484 -0.489074 0.103956 0.643582|414.735 41.4559 389.287|0|-1|-1|0.0848925|1 0 0 0|5.65487 1.0472 5.23599|-1
2207||1.58051e-08 -0.224144 -0.12941 -0.965926|352.405 334.995 -74.3661|0|-1|-1|0.0848896|1 0 0 0|1.0472 0.523599 2.0944|-1
2208||0.258819 0.965926 -5.26836e-09 -9.12506e-09|65.8338 443.389 249.768|0|-1|-1|0.0848749|1 0 0 0|3.14159 2.61799 3.14159|-1
2209||0.0669873 0.25 0.933013 -0.25|283.431 92.0063 489.393|0|-1|-1|0.0848666|1 0 0 0|3.14159 2.61799 5.75959|-1
2210||0.499315 0.72631 -0.471671 -0.026168|299.928 499.538 57.0063|0|-1|-1|0.0848588|1 0 0 0|3.76991 2.0944 2.61799|-1
2211||0.0905243 -0.456773 -0.203368 0.861281|413.238 393.724 299.287|0|-1|-1|0.0848565|1 0 0 0|4.39823 1.0472 5.23599|-1
2212||0.0453243 -0.27232 -0.419335 0.864839|397.335 429.665 397.994|0|-1|-1|0.0848463|1 0 0 0|3.76991 1.0472 5.75959|-1
2213||0.433013 -0.25 0.433013 0.75|447.618 62.7004 122.503|0|-1|-1|0.0848454|1 0 0 0|0 1.0472 4.18879|-1
2214||0.183013 -0.25 -0.933013 0.183013|405.86 -22.14 411.06|0|-1|-1|0.0848442|1 0 0 0|4.18879 2.61799 0.523599|-1
2215||0.371572 -0.180057 -0.847101 -0.334565|371.618 -107.525 95.713|0|-1|-1|0.0848352|1 0 0 0|5.65487 2.0944 2.0944|-1
2216||0.5 0.5 0.5 -0.5|-1.63315 425.71 399.166|0|-1|-1|0.0848144|1 0 0 0|3.14159 1.5708 4.71239|-1
2217||0.393167 -0.445503 -0.226995 -0.771634|-1.44164 219.09 -29.6022|0|-1|-1|0.0848113|1 0 0 0|0.628319 1.0472 1.5708|-1
2218||0.226995 0.771634 -0.393167 0.445503|205.011 548.808 128.607|0|-1|-1|0.0848047|1 0 0 0|2.51327 2.0944 1.5708|-1
2219||0.293893 0.509037 0.700629 0.404508|3.24126 -44.7517 154.82|0|-1|-1|0.0848046|1 0 0 0|1.25664 2.0944 3.14159|-1
2220||0.353553 0.353553 0.612372 0.612372|181.499 -74.6022 13.3669|0|-1|-1|0.0848045|1 0 0 0|1.0472 1.5708 3.14159|-1
2221||0.258819 0.965926 -5.26836e-09 -5.26836e-09|60.8338 438.389 239.768|0|-1|-1|0.0848016|1 0 0 0|3.14159 2.61799 3.14159|-1
2222||7.45058e-09 -0.5 -0.866025 -7.45058e-09|134.049 -62.564 435.71|0|-1|-1|0.0847878|1 0 0 0|0 3.14159 2.0944|-1
2223||0.203368 0.861281 0.0905243 0.456773|-68.2376 378.724 55.713|0|-1|-1|0.0847851|1 0 0 0|1.88496 2.0944 2.0944|-1
2224||0.836516 1.17804e-08 -0.258819 -0.482963|39.1434 191.792 -109.366|0|-1|-1|0.0847818|1 0 0 0|5.23599 0.523599 2.0944|-1
2225||0.180057 -0.371572 -0.334565 -0.847101|165.187 192.807 -92.4967|0|-1|-1|0.0847798|1 0 0 0|0.628319 1.0472 2.0944|-1
2226||0.707107 -1.29048e-08 -0 -0.707107|-1.63315 394.166 94.2903|0|-1|-1|0.0847683|1 0 0 0|0 0 1.5708|-1
2227||0.353553 -0.612372 0.353553 -0.612372|-0.709734 482.564 275.951|0|-1|-1|0.0847638|1 0 0 0|1.5708 1.5708 0.523599|-1
2228||0.5 -0.683013 0.183013 -0.5|-114.366 354.287 295.951|0|-1|-1|0.0847568|1 0 0 0|1.0472 1.5708 0.523599|-1
2229||0.861281 -0.203368 -0.456773 0.0905243|263.136 -109.464 49.2878|0|-1|-1|0.0847548|1 0 0 0|5.02655 1.0472 1.0472|-1
2230||0.456773 -0.0905243 0.861281 -0.203368|179.677 191.66 502.497|0|-1|-1|0.0847548|1 0 0 0|1.88496 2.0944 5.23599|-1
2231||0.224144 -0.836516 0.482963 0.12941|345.951 284.287 494.366|0|-1|-1|0.08475|1 0 0 0|0 2.61799 5.23599|-1
2232||0.25 -0.683013 0.683013 -0.0669873|333.706 266.854 499.393|0|-1|-1|0.0847474|1 0 0 0|1.0472 2.61799 5.75959|-1
2233||0.579484 -0.489074 0.103956 0.643582|504.735 -8.54406 324.287|0|-1|-1|0.0847443|1 0 0 0|5.65487 1.0472 5.23599|-1
2234||0.683013 -0.683013 0.183013 -0.183013|-54.6022 146.499 471.633|0|-1|-1|0.0847428|1 0 0 0|0.523599 1.5708 0|-1
2235||0.46679 -0.545007 0.673028 -0.179184|161.052 184.209 516.203|0|-1|-1|0.0847391|1 0 0 0|1.25664 2.0944 5.75959|-1
2236||0.456773 0.0905243 -0.861281 -0.203368|408.238 46.2763 60.713|0|-1|-1|0.0847355|1 0 0 0|5.02655 2.0944 2.0944|-1
2237||0.545007 0.46679 0.179184 0.673028|216.052 130.791 -101.203|0|-1|-1|0.0847307|1 0 0 0|1.88496 1.0472 2.61799|-1
2238||0.612372 -0.612372 -0.353553 -0.353553|-7.61757 -15.7097 176.569|0|-1|-1|0.084725|1 0 0 0|0 1.5708 1.0472|-1
2239||0.683013 -0.683013 -0.183013 -0.183013|-27.564 59.2903 325.951|0|-1|-1|0.0847094|1 0 0 0|0 1.5708 0.523599|-1
2240||0.497261 -0.352244 0.791154 -0.0522642|214.343 105.095 477.497|0|-1|-1|0.084704|1 0 0 0|1.25664 2.0944 5.23599|-1
2241||0.683013 -0.183013 0.683013 -0.183013|24.2903 59.0486 452.564|0|-1|-1|0.0846986|1 0 0 0|1.5708 1.5708 5.23599|-1
2242||0.25 -0.0669873 0.25 0.933013|467.564 244.996 -11.0599|0|-1|-1|0.0846827|1 0 0 0|0 0.523599 3.66519|-1
2243||0.579484 -0.489074 0.103956 0.643582|404.735 36.4559 294.287|0|-1|-1|0.0846771|1 0 0 0|5.65487 1.0472 5.23599|-1
2244||0.25 0.25 0.933013 -0.0669873|225.766 -16.2307 455.167|0|-1|-1|0.0846727|1 0 0 0|2.0944 2.61799 4.71239|-1
2245||0.353553 0.353553 -0.612372 0.612372|472.618 355.71 116.569|0|-1|-1|0.0846708|1 0 0 0|3.14159 1.5708 1.0472|-1
2246||0.310356 0.388573 0.31466 0.808504|212.529 207.333 -106.203|0|-1|-1|0.0846638|1 0 0 0|1.25664 1.0472 2.61799|-1
2247||0.707107 0.707107 4.165e-09 9.67859e-09|10.8338 410.71 93.3669|0|-1|-1|0.0846631|1 0 0 0|3.14159 1.5708 3.14159|-1
2248||0.258819 -0.965926 -5.26836e-09 1.17804e-08|55.8338 325.18 453.901|0|-1|-1|0.084658|1 0 0 0|0 2.61799 0|-1
2249||0.0669873 0.933013 -0.25 0.25|124.9 575.336 258.501|0|-1|-1|0.0846555|1 0 0 0|2.0944 2.61799 1.5708|-1
2250||0.612372 -0.612372 0.353553 0.353553|340.951 -20.7097 447.564|0|-1|-1|0.0846494|1 0 0 0|0 1.5708 5.23599|-1
2251||0.026168 -0.471671 0.72631 -0.499315|384.131 411.502 368.206|0|-1|-1|0.0846483|1 0 0 0|2.51327 2.0944 0.523599|-1
2252||0.707107 8.33e-09 -0.707107 6.45239e-09|410.71 68.3669 25.8338|0|-1|-1|0.0846459|1 0 0 0|4.71239 1.5708 1.5708|-1
2253||0.183013 0.683013 0.183013 -0.683013|274.768 443.389 409.166|0|-1|-1|0.0846406|1 0 0 0|4.18879 1.5708 4.71239|-1
2254||0.183013 -0.683013 -0.183013 0.683013|355.71 315.951 422.564|0|-1|-1|0.0846271|1 0 0 0|4.71239 1.5708 5.23599|-1
2255||0.861281 -0.203368 -0.456773 0.0905243|238.136 -114.464 119.288|0|-1|-1|0.0846126|1 0 0 0|5.02655 1.0472 1.0472|-1
2256||0.25 0.433013 0.75 -0.433013|119.049 184.302 507.497|0|-1|-1|0.0846047|1 0 0 0|3.14159 2.0944 5.23599|-1
2257||0.5 0.683013 0.183013 -0.5|117.006 459.393 248.431|0|-1|-1|0.0845971|1 0 0 0|3.66519 1.5708 4.18879|-1
2258||0.456773 -0.0905243 0.861281 -0.203368|204.677 111.66 507.497|0|-1|-1|0.0845928|1 0 0 0|1.88496 2.0944 5.23599|-1
2259||0.224144 -0.12941 -0.482963 -0.836516|258.431 170.725 -141.203|0|-1|-1|0.0845913|1 0 0 0|0 1.0472 2.61799|-1
2260||0.0905243 0.456773 -0.203368 -0.861281|420.425 424.081 132.503|0|-1|-1|0.084586|1 0 0 0|5.02655 1.0472 4.18879|-1
2261||0.482963 -0.836516 -0.224144 -0.12941|-22.564 67.3915 413.206|0|-1|-1|0.0845823|1 0 0 0|0 2.0944 0.523599|-1
2262||0.612372 0.353553 0.353553 -0.612372|73.3669 470.167 301.393|0|-1|-1|0.0845818|1 0 0 0|3.14159 1.0472 4.71239|-1
2263||0.5 0.5 -0.5 0.5|441.633 350.71 35.8338|0|-1|-1|0.0845604|1 0 0 0|3.14159 1.5708 1.5708|-1
2264||0.25 0.683013 0.683013 0.0669873|6.46239 89.4612 357.608|0|-1|-1|0.0845549|1 0 0 0|2.0944 2.61799 3.66519|-1
2265||0.25 -0.0669873 -0.25 -0.933013|318.431 337.994 -79.3929|0|-1|-1|0.0845538|1 0 0 0|0 0.523599 2.61799|-1
2266||0.482963 0.836516 -0.224144 0.12941|211.569 504.393 112.006|0|-1|-1|0.0845441|1 0 0 0|3.14159 2.0944 2.61799|-1
2267||0.707107 -0.707107 -1.62382e-08 -8.33e-09|45.8338 4.29026 441.633|0|-1|-1|0.0845392|1 0 0 0|0 1.5708 0|-1
2268||0.683013 0.183013 0.183013 -0.683013|73.3669 414.602 136.499|0|-1|-1|0.0845367|1 0 0 0|3.14159 0.523599 4.71239|-1
2269||0.471671 0.026168 -0.499315 -0.72631|246.503 254.82 -86.2034|0|-1|-1|0.0845355|1 0 0 0|5.65487 1.0472 2.61799|-1
2270||0.612372 0.612372 -0.353553 0.353553|340.951 335.71 -47.564|0|-1|-1|0.0845339|1 0 0 0|3.14159 1.5708 2.0944|-1
2271||0.683013 0.183013 -0.183013 0.683013|471.633 133.607 -40.1672|0|-1|-1|0.0845332|1 0 0 0|3.14159 0.523599 1.5708|-1
2272||0.471671 0.026168 0.499315 0.72631|329.131 8.49756 16.794|0|-1|-1|0.084517|1 0 0 0|0.628319 1.0472 3.66519|-1
2273||0.791154 -0.0522642 -0.497261 0.352244|381.987 10.1808 94.2878|0|-1|-1|0.0845145|1 0 0 0|4.39823 1.0472 1.0472|-1
2274||0.12941 0.482963 0.836516 -0.224144|109.049 95.713 444.366|0|-1|-1|0.0845067|1 0 0 0|3.14159 2.61799 5.23599|-1
2275||0.183013 0.683013 0.183013 -0.683013|269.768 448.389 414.166|0|-1|-1|0.0845039|1 0 0 0|4.18879 1.5708 4.71239|-1
2276||0.12941 0.965926 7.45058e-09 -0.224144|163.91 454.597 422.3|0|-1|-1|0.0845009|1 0 0 0|4.18879 2.61799 4.18879|-1
